"year","doy","interval_number","mgmt_river","cumulative_production","cumulative_percent_of_unit","overall_percent","fish_count_cumulative"
2019,173,8,"Upper Kusko Main",22412.4348025706,69.7448618954119,7.72213871069876,152
2019,176,9,"Upper Kusko Main",26629.1513780906,82.8667880851539,7.47774652177589,171
2019,179,10,"Upper Kusko Main",29904.0504169479,93.0578888378632,7.2024462784267,196
2019,182,11,"Upper Kusko Main",32134.8902176906,100,7.04594069055373,225
2019,185,12,"Upper Kusko Main",32134.8902176906,100,7.01796725962939,229
2019,152,1,"Big River",104.08222947092,0.336159728398673,4.40599504510085,2
2019,155,2,"Big River",1547.37497944929,4.99763653667608,14.6758799938232,7
2019,158,3,"Big River",4838.64603679349,15.6276239067329,16.3549722958551,18
2019,161,4,"Big River",10670.3829408838,34.4626844520035,13.0713462897297,58
2019,164,5,"Big River",13848.1280383008,44.726011191813,11.9983828518997,77
2019,167,6,"Big River",17938.3526400348,57.9364199061329,12.1287093180818,101
2019,170,7,"Big River",21593.1865737359,69.7406249922515,10.8317914530783,127
2019,173,8,"Big River",26013.619254942,84.017523720041,8.96291625713625,152
2019,176,9,"Big River",27261.7262360968,88.0485990143563,7.65538021265312,171
2019,179,10,"Big River",29581.7468393773,95.541688851522,7.12481886105578,196
2019,182,11,"Big River",30962.1351631634,100,6.78880078739025,225
2019,185,12,"Big River",30962.1351631634,100,6.76184824006897,229
2019,152,1,"Takotna and Nixon Fork",387.725321244826,1.48605021315393,16.4131365454862,2
2019,155,2,"Takotna and Nixon Fork",758.04717431529,2.90539746373864,7.18960142671262,7
2019,158,3,"Takotna and Nixon Fork",1795.28046417183,6.88084262304091,6.06817734373435,18
2019,161,4,"Takotna and Nixon Fork",4035.64989256422,15.4675953683015,4.943719221894,58
2019,164,5,"Takotna and Nixon Fork",5980.00813388542,22.9198142991834,5.18123654326321,77
2019,167,6,"Takotna and Nixon Fork",7957.09233958765,30.4974633314266,5.38005144288471,101
2019,170,7,"Takotna and Nixon Fork",11140.572838149,42.6989152723776,5.58844620911278,127
2019,173,8,"Takotna and Nixon Fork",15332.1128348822,58.7639968244163,5.2826345322136,152
2019,176,9,"Takotna and Nixon Fork",20898.8258725874,80.0997586201361,5.86861069130871,171
2019,179,10,"Takotna and Nixon Fork",24067.3394237484,92.2438461483032,5.79666355718713,196
2019,182,11,"Takotna and Nixon Fork",26090.9973171051,100,5.72074833330271,225
2019,185,12,"Takotna and Nixon Fork",26090.9973171051,100,5.69803611283913,229
2019,152,1,"Tatlawiksuk",38.4505354710874,0.319321972355425,1.6276829351971,2
2019,155,2,"Tatlawiksuk",527.948469278335,4.38447851106657,5.00725970172342,7
2019,158,3,"Tatlawiksuk",1698.29358749902,14.103898719604,5.74035471133191,18
2019,161,4,"Tatlawiksuk",3973.15654719025,32.996060252,4.86716412891257,58
2019,164,5,"Tatlawiksuk",5158.85788679331,42.8430099952934,4.46977034246744,77
2019,167,6,"Tatlawiksuk",6864.76617323842,57.0101468637702,4.64149384966311,101
2019,170,7,"Tatlawiksuk",8218.69778742349,68.2542064894427,4.12274585528418,127
2019,173,8,"Tatlawiksuk",10056.6209494015,83.5176935106275,3.46497926781658,152
2019,176,9,"Tatlawiksuk",10542.2036746468,87.5503352324481,2.96036196349851,171
2019,179,10,"Tatlawiksuk",11415.7342650507,94.8047858564272,2.7495008745111,196
2019,182,11,"Tatlawiksuk",12041.305891813,100,2.64019346497792,225
2019,185,12,"Tatlawiksuk",12041.305891813,100,2.62971150483051,229
2019,152,1,"Swift",175.903199334715,0.581750955678275,7.44631075473529,2
2019,155,2,"Swift",1332.44886844652,4.40670440073244,12.637440795499,7
2019,158,3,"Swift",3978.60105298923,13.1581174964013,13.4479582724386,18
2019,161,4,"Swift",9174.17186046012,30.3410243108986,11.2384698819099,58
2019,164,5,"Swift",12082.99394144,39.9611451040863,10.4690241818686,77
2019,167,6,"Swift",15998.4945751205,52.9105754965838,10.8171075751674,101
2019,170,7,"Swift",19503.331857732,64.5018509615417,9.78345750877204,127
2019,173,8,"Swift",23987.0135941165,79.3303824775352,8.26465521755535,152
2019,176,9,"Swift",26126.8208688417,86.4072004759958,7.33668681750727,171
2019,179,10,"Swift",28601.9980910264,94.5931613904365,6.88884454894875,196
2019,182,11,"Swift",30236.8561010142,100,6.62977509222261,225
2019,185,12,"Swift",30236.8561010142,100,6.60345390052782,229
2019,152,1,"Stony",345.770673110865,0.65053926807944,14.6371179807721,2
2019,155,2,"Stony",1323.89460747933,2.49079952679439,12.5563090019404,7
2019,158,3,"Stony",4001.8444959526,7.52914342313242,13.5265227846669,18
2019,161,4,"Stony",10102.7852664274,19.0075649668478,12.3760323729594,58
2019,164,5,"Stony",13829.8042106626,26.0196465707828,11.9825066050375,77
2019,167,6,"Stony",17657.7220728853,33.2215612443277,11.9389657756827,101
2019,170,7,"Stony",24124.8524207371,45.3889385560435,12.1017511410548,127
2019,173,8,"Stony",33600.3757945418,63.2163615263198,11.576910982795,152
2019,176,9,"Stony",41325.3187598752,77.7502105002959,11.6045852994094,171
2019,179,10,"Stony",48561.1810995692,91.3638942405558,11.6960509767056,196
2019,182,11,"Stony",52975.2480826591,99.668600589993,11.6154265201847,225
2019,185,12,"Stony",53151.3914804358,100,11.6077796652342,229
2019,152,1,"Holitna",324.473632769964,0.655416217995592,13.7355745117831,2
2019,155,2,"Holitna",490.24388371504,0.990261641345071,4.64965538454576,7
2019,158,3,"Holitna",1381.06643984688,2.78966686777537,4.66810409165606,18
2019,161,4,"Holitna",4925.64265305908,9.94948665414209,6.03397096189548,58
2019,164,5,"Holitna",8706.83688719913,17.5872598787042,7.54383279189242,77
2019,167,6,"Holitna",11516.339669984,23.2622778227551,7.78657544917452,101
2019,170,7,"Holitna",16387.1913615835,33.1010901998116,8.22030776811138,127
2019,173,8,"Holitna",25978.7077940447,52.4753468114824,8.95088761562468,152
2019,176,9,"Holitna",36587.5760448491,73.9045897573497,10.2741771836816,171
2019,179,10,"Holitna",44559.2198672397,90.006806139854,10.7321711549988,196
2019,182,11,"Holitna",49414.3829246508,99.8139284680226,10.8346662767103,225
2019,185,12,"Holitna",49506.5004284264,100,10.8117686661415,229
2019,152,1,"Hoholitna",386.703850005915,0.794357539712536,16.3698957613463,2
2019,155,2,"Hoholitna",875.499017543247,1.79842855349321,8.30355840492374,7
2019,158,3,"Hoholitna",2892.99144539848,5.94271188906186,9.77851956556694,18
2019,161,4,"Hoholitna",7449.65946425466,15.3029072858494,9.1259216409874,58
2019,164,5,"Hoholitna",11594.3653637749,23.8168602271625,10.0456635131204,77
2019,167,6,"Hoholitna",14920.1208550935,30.6485453777728,10.0879836891047,101
2019,170,7,"Hoholitna",19913.519656342,40.9058624086288,9.9892200383537,127
2019,173,8,"Hoholitna",27810.6066527089,57.1278643287906,9.58206299729062,152
2019,176,9,"Hoholitna",37671.8780592082,77.384645565348,10.5786606237021,171
2019,179,10,"Hoholitna",44983.9272244638,92.404877158803,10.8344627135605,196
2019,182,11,"Hoholitna",48681.3343706484,100,10.6739370319608,225
2019,185,12,"Hoholitna",48681.3343706484,100,10.6315599167724,229
2019,152,1,"Middle Kusko Main",102.095630989392,0.312149176281505,4.32189862335134,2
2019,155,2,"Middle Kusko Main",815.481400419469,2.49326876132704,7.73432899503806,7
2019,158,3,"Middle Kusko Main",1845.04101603856,5.64106443910285,6.23637159498117,18
2019,161,4,"Middle Kusko Main",5342.43502530777,16.3340651928636,6.54454658591609,58
2019,164,5,"Middle Kusko Main",7441.96925381802,22.7532221504457,6.44791816138723,77
2019,167,6,"Middle Kusko Main",8974.91620545697,27.4400841013461,6.06823558408528,101
2019,170,7,"Middle Kusko Main",12622.4659045099,38.5921737938375,6.33180831529248,127
2019,173,8,"Middle Kusko Main",20847.8016683255,63.740476012378,7.18304895091013,152
2019,176,9,"Middle Kusko Main",25109.0364102141,76.7688583411075,7.05088220858978,171
2019,179,10,"Middle Kusko Main",29207.797308803,89.3004899679525,7.03475241964564,196
2019,182,11,"Middle Kusko Main",32611.9474998849,99.708405250783,7.15054093326708,225
2019,185,12,"Middle Kusko Main",32707.3203285726,100,7.14298078073935,229
2019,152,1,"George",175.351650933139,1.10584139978935,7.42296268142028,2
2019,155,2,"George",175.351650933139,1.10584139978935,1.66310029565646,7
2019,158,3,"George",324.925519967247,2.04911724478072,1.0982716728753,18
2019,161,4,"George",1064.4916705473,6.71313302588171,1.3040149847803,58
2019,164,5,"George",2472.62392750994,15.5934083916486,2.14234649253522,77
2019,167,6,"George",3462.20934501893,21.8341510221616,2.34091343763434,101
2019,170,7,"George",4967.09924211157,31.324620837951,2.49164628544158,127
2019,173,8,"George",7827.47641140336,49.3633645622473,2.69693405183477,152
2019,176,9,"George",11948.5033228159,75.3522967681018,3.35526573468375,171
2019,179,10,"George",14386.2741122491,90.7259065847575,3.46496093323435,196
2019,182,11,"George",15856.8535204542,100,3.47679574092373,225
2019,185,12,"George",15856.8535204542,100,3.46299234549817,229
2019,152,1,"Oskakawlik",8.61056480163733,0.132166760129791,0.364501279847522,2
2019,155,2,"Oskakawlik",64.7846538531401,0.994403735777167,0.61444175976559,7
2019,158,3,"Oskakawlik",161.859572884771,2.48444275573004,0.547097020575542,18
2019,161,4,"Oskakawlik",722.938762038903,11.096655812027,0.885608600669044,58
2019,164,5,"Oskakawlik",1117.52062425708,17.1532395015708,0.968249301107395,77
2019,167,6,"Oskakawlik",1355.58825312302,20.8074280390067,0.916557735655234,101
2019,170,7,"Oskakawlik",1985.35896165492,30.4740127624011,0.995915732896187,127
2019,173,8,"Oskakawlik",3620.74493652422,55.5761600476844,1.24751705391212,152
2019,176,9,"Oskakawlik",4644.81021200835,71.294918658783,1.30431168887084,171
2019,179,10,"Oskakawlik",5675.65817059846,87.1177871943473,1.36699284874404,196
2019,182,11,"Oskakawlik",6498.91733426551,99.7542981452137,1.42496164697765,225
2019,185,12,"Oskakawlik",6514.92462490683,100,1.42280018406222,229
2019,152,1,"Holokuk",0,0,0,2
2019,155,2,"Holokuk",100.835869790526,1.81804437215448,0.956364904287923,7
2019,158,3,"Holokuk",171.108355344731,3.08503891630362,0.578358571793138,18
2019,161,4,"Holokuk",659.824414439495,11.8964617032992,0.808292772559327,58
2019,164,5,"Holokuk",962.824801899024,17.359479479868,0.834216766377222,77
2019,167,6,"Holokuk",1063.49046524794,19.174455074375,0.719060828738329,101
2019,170,7,"Holokuk",1529.84585713814,27.5827208771215,0.7674166674423,127
2019,173,8,"Holokuk",3278.46687364024,59.1099006861203,1.12958615071028,152
2019,176,9,"Holokuk",4057.54350772792,73.1564487351683,1.13940100535199,171
2019,179,10,"Holokuk",4776.82601122499,86.1249242408448,1.15050744790547,196
2019,182,11,"Holokuk",5535.81722724592,99.8093374528107,1.21379097898544,225
2019,185,12,"Holokuk",5546.39211973852,100,1.21128150871862,229
2019,152,1,"Aniak",0,0,0,2
2019,155,2,"Aniak",273.144323438256,0.789117426450155,2.59060238469189,7
2019,158,3,"Aniak",576.072234703139,1.66428001715763,1.94716566728341,18
2019,161,4,"Aniak",3759.05486890855,10.8599573540417,4.60488702100209,58
2019,164,5,"Aniak",4995.09655020907,14.4308975011961,4.32788320745236,77
2019,167,6,"Aniak",5899.48994474143,17.0437015273183,3.98883889176216,101
2019,170,7,"Aniak",10056.9684190631,29.0547097477408,5.04487766052955,127
2019,173,8,"Aniak",19312.1420178339,55.7930240560093,6.653941920015,152
2019,176,9,"Aniak",23484.0874003153,67.8458273582112,6.59457939088785,171
2019,179,10,"Aniak",29084.7237609986,84.0261370779721,7.00510992627108,196
2019,182,11,"Aniak",34126.767823711,98.5926665402448,7.48268254278309,225
2019,185,12,"Aniak",34613.900831844,100,7.55936059281167,229
2019,152,1,"Tuluksak",4.53023778035729,0.0180948745533516,0.191773421023419,2
2019,155,2,"Tuluksak",212.725844404517,0.84967890326762,2.0175710513146,7
2019,158,3,"Tuluksak",598.175640673192,2.3892593951213,2.02187677231886,18
2019,161,4,"Tuluksak",2825.97341774901,11.2876270439919,3.46185112133459,58
2019,164,5,"Tuluksak",4398.12586234264,17.5671873326403,3.81065208100891,77
2019,167,6,"Tuluksak",5288.23932152021,21.1225175742238,3.57555227184141,101
2019,170,7,"Tuluksak",7546.82543287763,30.1438613390386,3.78571448649208,127
2019,173,8,"Tuluksak",14033.4987222707,56.0532164614283,4.83520084651217,152
2019,176,9,"Tuluksak",17878.9756813471,71.412989291455,5.02060491210801,171
2019,179,10,"Tuluksak",21854.5480382537,87.2923948687763,5.26370862776533,196
2019,182,11,"Tuluksak",24970.3689232785,99.7377433866171,5.47503779421065,225
2019,185,12,"Tuluksak",25036.0275612863,100,5.46764032943734,229
2019,152,1,"Kisaralik",0,0,0,2
2019,155,2,"Kisaralik",508.295221536408,1.92855707314805,4.82086098830229,7
2019,158,3,"Kisaralik",1061.45561780427,4.02734012206829,3.58779648076366,18
2019,161,4,"Kisaralik",4357.25254796265,16.5321448339916,5.33768630814567,58
2019,164,5,"Kisaralik",5535.65849298958,21.0032140552446,4.79624031151067,77
2019,167,6,"Kisaralik",6437.50190077711,24.4249587604247,4.3526064436301,101
2019,170,7,"Kisaralik",9995.70651893903,37.9253821232926,5.01414684996124,127
2019,173,8,"Kisaralik",17166.3631916103,65.1320526943752,5.91462011564421,152
2019,176,9,"Kisaralik",19803.6552737968,75.1383798907717,5.56107523816635,171
2019,179,10,"Kisaralik",23238.5863399515,88.1710827821839,5.59705683231534,196
2019,182,11,"Kisaralik",26137.0828676554,99.1684633263134,5.73085311516656,225
2019,185,12,"Kisaralik",26356.2447082108,100,5.75596372652852,229
2019,152,1,"Kwethluk",0,0,0,2
2019,155,2,"Kwethluk",176.708832788415,0.950461651248208,1.67597231330077,7
2019,158,3,"Kwethluk",309.814441655522,1.66639517193254,1.0471951392191,18
2019,161,4,"Kwethluk",2822.21923701711,15.179836309663,3.45725220518952,58
2019,164,5,"Kwethluk",3362.28371270602,18.0846745412549,2.91317116148674,77
2019,167,6,"Kwethluk",3923.83201318416,21.1050675601322,2.65303168333757,101
2019,170,7,"Kwethluk",6659.07881179325,35.8171062723692,3.3403940966587,127
2019,173,8,"Kwethluk",11509.8699026051,61.9079973573301,3.96569193454247,152
2019,176,9,"Kwethluk",13838.6735026592,74.4339049772993,3.886045453767,171
2019,179,10,"Kwethluk",16039.959061935,86.2739328611529,3.86325403552276,196
2019,182,11,"Kwethluk",17938.4332183102,96.4852327325125,3.93320579847793,225
2019,185,12,"Kwethluk",18591.8950602951,100,4.06030050028884,229
2019,152,1,"Johnson",0,NA,0,2
2019,155,2,"Johnson",0,NA,0,7
2019,158,3,"Johnson",0,NA,0,18
2019,161,4,"Johnson",0,NA,0,58
2019,164,5,"Johnson",0,NA,0,77
2019,167,6,"Johnson",0,NA,0,101
2019,170,7,"Johnson",0,NA,0,127
2019,173,8,"Johnson",0,NA,0,152
2019,176,9,"Johnson",0,NA,0,171
2019,179,10,"Johnson",0,NA,0,196
2019,182,11,"Johnson",0,NA,0,225
2019,185,12,"Johnson",0,NA,0,229
2019,152,1,"Lower Kusko",11.8724558940581,1.10890093456747,0.502583218175714,2
2019,155,2,"Lower Kusko",29.5547430171242,2.76044673865605,0.28030817838477,7
2019,158,3,"Lower Kusko",67.9721017317351,6.3486719013679,0.229750602185043,18
2019,161,4,"Lower Kusko",174.620426932842,16.3097472290725,0.213912104405744,58
2019,164,5,"Lower Kusko",225.540884359543,21.0657760855227,0.195414562301657,77
2019,167,6,"Lower Kusko",287.179027298222,26.8228490045228,0.194171171358066,101
2019,170,7,"Lower Kusko",420.621035203411,39.2864848855102,0.210996154668663,127
2019,173,8,"Lower Kusko",625.294824166444,58.4032504383023,0.215443498657337,152
2019,176,9,"Lower Kusko",803.739163239416,75.0701554267914,0.225698432781209,171
2019,179,10,"Lower Kusko",950.664445444824,88.7931445204555,0.228969303544449,196
2019,182,11,"Lower Kusko",1068.37256735029,99.7872174866458,0.234252853953136,225
2019,185,12,"Lower Kusko",1070.65072487192,100,0.233820364182018,229
2019,152,1,"E. Fork Kuskokwim",0,0,0,2
2019,155,2,"E. Fork Kuskokwim",3.6135069993488,0.412187665709001,0.0342718447587651,7
2019,158,3,"E. Fork Kuskokwim",10.835087444239,1.23594319927944,0.0366233763797135,18
2019,161,4,"E. Fork Kuskokwim",180.619585594321,20.6030223217687,0.221261145273881,58
2019,164,5,"E. Fork Kuskokwim",408.482406497652,46.5950141089544,0.353919915231052,77
2019,167,6,"E. Fork Kuskokwim",643.9758219,73.4574170881176,0.435413201447843,101
2019,170,7,"E. Fork Kuskokwim",719.24163740724,82.0428828993654,0.360793224944471,127
2019,173,8,"E. Fork Kuskokwim",783.258319665235,89.3451758881746,0.269869357972212,152
2019,176,9,"E. Fork Kuskokwim",784.066535809538,89.4373679680483,0.220174151543355,171
2019,179,10,"E. Fork Kuskokwim",841.994047376759,96.0450778126749,0.202795835628648,196
2019,182,11,"E. Fork Kuskokwim",876.66548515789,100,0.192218892675025,225
2019,185,12,"E. Fork Kuskokwim",876.66548515789,100,0.191455755124946,229
2020,153,1,"N. Fork Kusko",0,0,0,1
2020,156,2,"N. Fork Kusko",20.097216309502,1.09107938654321,0.496201118634888,2
2020,159,3,"N. Fork Kusko",222.067865148355,12.056081118183,1.05114330303489,15
2020,162,4,"N. Fork Kusko",520.974451082532,28.2837421729428,1.02421267083377,36
2020,165,5,"N. Fork Kusko",625.041650717968,33.9335582762713,0.946302608885607,48
2020,168,6,"N. Fork Kusko",786.288115998737,42.6876410164576,0.827790024340607,62
2020,171,7,"N. Fork Kusko",1063.83351873258,57.7556018270078,0.839279010263739,78
2020,174,8,"N. Fork Kusko",1183.49302637006,64.2519255056975,0.648382758320341,91
2020,177,9,"N. Fork Kusko",1291.46248409048,70.1135954942571,0.593088501225922,117
2020,180,10,"N. Fork Kusko",1379.49796927478,74.8930486130213,0.494977602452915,134
2020,183,11,"N. Fork Kusko",1574.19341664804,85.4630791093508,0.502470026597086,148
2020,186,12,"N. Fork Kusko",1655.05710369351,89.8531747671999,0.472516239740371,177
2020,189,13,"N. Fork Kusko",1678.58960914966,91.130756260154,0.444937699743811,192
2020,192,14,"N. Fork Kusko",1775.50172186007,96.3921221556234,0.429025968453094,203
2020,195,15,"N. Fork Kusko",1812.16775141411,98.3827236606628,0.406794097268864,226
2020,198,16,"N. Fork Kusko",1819.92917492804,98.8040919275841,0.391050687546042,240
2020,201,17,"N. Fork Kusko",1841.95729085989,100,0.388825264988624,245
2020,153,1,"S. Fork Kusko",14.9717119069549,0.188309315165813,0.557604729156255,1
2020,156,2,"S. Fork Kusko",77.025940920327,0.968807192848213,1.90177373124558,2
2020,159,3,"S. Fork Kusko",668.707935490578,8.41079057363367,3.16528403426413,15
2020,162,4,"S. Fork Kusko",1318.63604253612,16.5853745828214,2.59237999133597,36
2020,165,5,"S. Fork Kusko",1625.06089431942,20.4394865472851,2.46031502400843,48
2020,168,6,"S. Fork Kusko",2308.69548009793,29.0380196657199,2.4305531888115,62
2020,171,7,"S. Fork Kusko",3063.54116357507,38.5322227732094,2.41688737043248,78
2020,174,8,"S. Fork Kusko",3699.91240977119,46.5362930029298,2.02701609586079,91
2020,177,9,"S. Fork Kusko",4258.48465709054,53.5618327686578,1.9556574920921,117
2020,180,10,"S. Fork Kusko",5075.12993552931,63.8333310496768,1.82100713707171,134
2020,183,11,"S. Fork Kusko",5626.18862604716,70.7643677455793,1.79583469138735,148
2020,186,12,"S. Fork Kusko",6246.52266027247,78.5667271474291,1.78337254484939,177
2020,189,13,"S. Fork Kusko",6639.25702208678,83.5064120127903,1.75984393762076,192
2020,192,14,"S. Fork Kusko",7215.34423060327,90.7522492547647,1.74349030932732,203
2020,195,15,"S. Fork Kusko",7673.5537347387,96.5154591309932,1.72255375471243,226
2020,198,16,"S. Fork Kusko",7830.63741215037,98.4912064537412,1.68257984218877,240
2020,201,17,"S. Fork Kusko",7950.59548369755,100,1.6783192591414,245
2020,153,1,"Upper Kusko Main",200.463308403432,0.554929860636817,7.46603257414651,1
2020,156,2,"Upper Kusko Main",467.73921265911,1.29481279223889,11.5485008956747,2
2020,159,3,"Upper Kusko Main",2682.43221997073,7.42560695945583,12.6971124884889,15
2020,162,4,"Upper Kusko Main",5257.68790858567,14.554523925703,10.3363813025255,36
2020,165,5,"Upper Kusko Main",6662.50124186718,18.4433795645103,10.0869154873766,48
2020,168,6,"Upper Kusko Main",9206.94385961331,25.486998661241,9.69290534420864,62
2020,171,7,"Upper Kusko Main",12495.1278996757,34.5894699595186,9.85765008537469,78
2020,174,8,"Upper Kusko Main",15812.9931393919,43.7741058400263,8.66322984636973,91
2020,177,9,"Upper Kusko Main",18600.6545280625,51.491012032178,8.54212526633248,117
2020,180,10,"Upper Kusko Main",22313.3677775328,61.7686806116401,8.006258458633,134
2020,183,11,"Upper Kusko Main",24644.7660298744,68.2225425056938,7.86641343531841,148
2020,186,12,"Upper Kusko Main",27358.3014273073,75.7342504183462,7.81075268476584,177
2020,189,13,"Upper Kusko Main",29180.100977798,80.7774225515099,7.7346642303658,192
2020,192,14,"Upper Kusko Main",32511.506126861,89.9995401041837,7.85596557311845,203
2020,195,15,"Upper Kusko Main",34758.8596647383,96.2207463464055,7.80264350713588,226
2020,198,16,"Upper Kusko Main",35650.2281192501,98.6882650967338,7.6602136002118,240
2020,201,17,"Upper Kusko Main",36124.0802888833,100,7.62555959385913,245
2020,153,1,"Big River",0,0,0,1
2020,156,2,"Big River",353.302996761927,0.890200928215073,8.72306589681476,2
2020,159,3,"Big River",3584.86178736777,9.03260747824324,16.9687021468861,15
2020,162,4,"Big River",7158.60944279168,18.0372112014564,14.07350875196,36
2020,165,5,"Big River",8475.9597927464,21.3564768602879,12.8324614135268,48
2020,168,6,"Big River",12485.0575898685,31.4580118402134,13.1440446776735,62
2020,171,7,"Big River",16622.6292071778,41.8832562566003,13.1139163631563,78
2020,174,8,"Big River",20282.1957036857,51.1040936735311,11.1117055209726,91
2020,177,9,"Big River",23056.2319413369,58.0937021860322,10.5882952191484,117
2020,180,10,"Big River",26741.0471340618,67.378157554168,9.59495388344551,134
2020,183,11,"Big River",30661.9803617273,77.2575484190271,9.78706042405022,148
2020,186,12,"Big River",32884.1234125982,82.8565776507121,9.38836630313428,177
2020,189,13,"Big River",34359.9900857489,86.5752494265016,9.10767877308491,192
2020,192,14,"Big River",37419.7342642533,94.284742787071,9.04197249392695,203
2020,195,15,"Big River",38181.6637219937,96.2045405717808,8.57099206952085,226
2020,198,16,"Big River",38648.6957119086,97.3812990899331,8.30449846022014,240
2020,201,17,"Big River",39688.0058831582,100,8.37788122502289,245
2020,153,1,"Takotna and Nixon Fork",183.031645206984,0.683205062010187,6.81680969998187,1
2020,156,2,"Takotna and Nixon Fork",214.193192016441,0.799522251293014,5.28843894824799,2
2020,159,3,"Takotna and Nixon Fork",643.535263037313,2.4021340615277,3.04613088236139,15
2020,162,4,"Takotna and Nixon Fork",1484.30997067013,5.54050685829341,2.91808758806949,36
2020,165,5,"Takotna and Nixon Fork",2357.22636066739,8.79885541153602,3.56880129871537,48
2020,168,6,"Takotna and Nixon Fork",3745.91025789639,13.9824173417474,3.94362712658213,62
2020,171,7,"Takotna and Nixon Fork",5513.17162550092,20.5791012696936,4.34944861558521,78
2020,174,8,"Takotna and Nixon Fork",7832.78080304297,29.2375424381039,4.29122936023758,91
2020,177,9,"Takotna and Nixon Fork",9721.01695495809,36.2857908205088,4.46425927754937,117
2020,180,10,"Takotna and Nixon Fork",13359.1857694083,49.8660400045725,4.79340882708299,134
2020,183,11,"Takotna and Nixon Fork",14483.389915669,54.0623742646376,4.62298294426756,148
2020,186,12,"Takotna and Nixon Fork",18069.2717445173,67.4474510062524,5.15874909724404,177
2020,189,13,"Takotna and Nixon Fork",20168.8051386416,75.2844118831711,5.34607250995337,192
2020,192,14,"Takotna and Nixon Fork",22632.6561582281,84.4812668134582,5.46887513957305,203
2020,195,15,"Takotna and Nixon Fork",25554.1012863675,95.386190372839,5.73636604900023,226
2020,198,16,"Takotna and Nixon Fork",26609.4112068794,99.3253620874783,5.71760082260178,240
2020,201,17,"Takotna and Nixon Fork",26790.1477000847,100,5.65522682325982,245
2020,153,1,"Tatlawiksuk",0,0,0,1
2020,156,2,"Tatlawiksuk",168.056849037331,1.07748924548185,4.14933069348271,2
2020,159,3,"Tatlawiksuk",1746.74629689011,11.1991886094822,8.26810610733982,15
2020,162,4,"Tatlawiksuk",3395.01650249857,21.7670020033699,6.6744519089631,36
2020,165,5,"Tatlawiksuk",4050.07779759443,25.9668992681366,6.13175007081669,48
2020,168,6,"Tatlawiksuk",5607.76665879633,35.953954275809,5.90375614806942,62
2020,171,7,"Tatlawiksuk",7202.94855417611,46.181394256415,5.68254658936837,78
2020,174,8,"Tatlawiksuk",8505.81162353683,54.5346446809771,4.65995276637784,91
2020,177,9,"Tatlawiksuk",9624.09780450218,61.7044883396159,4.41975033176728,117
2020,180,10,"Tatlawiksuk",10903.7535414497,69.9089459524909,3.91237530311231,134
2020,183,11,"Tatlawiksuk",12176.4528017075,78.0688024148473,3.88662695347816,148
2020,186,12,"Tatlawiksuk",12978.1080158918,83.2085802746365,3.7052297379518,177
2020,189,13,"Tatlawiksuk",13508.3138295975,86.6079720009025,3.5806000763959,192
2020,192,14,"Tatlawiksuk",14642.1737208634,93.8776658320107,3.53808317024371,203
2020,195,15,"Tatlawiksuk",15100.0076235163,96.8130481693051,3.38963871593452,226
2020,198,16,"Tatlawiksuk",15279.509939373,97.9639195320766,3.28312933792858,240
2020,201,17,"Tatlawiksuk",15597.0790188422,100,3.29244245381971,245
2020,153,1,"Swift",41.1657024406526,0.108059657970471,1.53317072239975,1
2020,156,2,"Swift",403.315604181655,1.05870041461954,9.95787928416848,2
2020,159,3,"Swift",3463.95309620596,9.09285071331911,16.3963889897864,15
2020,162,4,"Swift",6894.63010542441,18.0983519496397,13.5545370795333,36
2020,165,5,"Swift",8284.9035194951,21.7478091604454,12.5432054101645,48
2020,168,6,"Swift",11817.0948068416,31.019784610086,12.440825441404,62
2020,171,7,"Swift",15737.4510876157,41.3106902355535,12.415582081512,78
2020,174,8,"Swift",19098.686046683,50.1339066147431,10.4633136514744,91
2020,177,9,"Swift",21854.7128626761,57.3684561896717,10.0365121373045,117
2020,180,10,"Swift",25524.2674807401,67.0010093449014,9.15836123240213,134
2020,183,11,"Swift",28637.1496624239,75.1723015593382,9.14075055858276,148
2020,186,12,"Swift",31043.9954393405,81.4902535441544,8.8630126167724,177
2020,189,13,"Swift",32519.2741225014,85.3628489442531,8.61976682480119,192
2020,192,14,"Swift",35186.4903286807,92.3642713392322,8.50233931280715,203
2020,195,15,"Swift",36696.6852398589,96.3285215741439,8.23764518116996,226
2020,198,16,"Swift",37289.2219310837,97.8839259130111,8.01238645717289,240
2020,201,17,"Swift",38095.3477123736,100,8.04168139109377,245
2020,153,1,"Stony",314.495843340948,0.56554794445485,11.7130472878946,1
2020,156,2,"Stony",378.95422743424,0.681461421210478,9.35639586440563,2
2020,159,3,"Stony",1926.94628261309,3.46516665412746,9.12107061921619,15
2020,162,4,"Stony",4953.88232391219,8.9084101576581,9.73911299378968,36
2020,165,5,"Stony",6384.53262439176,11.4811034183216,9.66607564797845,48
2020,168,6,"Stony",9976.55621928942,17.9405260260963,10.5031394314171,62
2020,171,7,"Stony",13902.3444679541,25.0001470716767,10.967830680228,78
2020,174,8,"Stony",19158.9063849143,34.4528563840017,10.4963056743587,91
2020,177,9,"Stony",23346.0760374485,41.9825113546947,10.7214026091576,117
2020,180,10,"Stony",31269.1957143072,56.230407286532,11.2196986657657,134
2020,183,11,"Stony",35472.834970333,63.7896790251342,11.3226469775044,148
2020,186,12,"Stony",40412.5519293633,72.6726160544153,11.5377209845875,177
