"segment_id","stream_order","stream_length_m","basin_assign_norm","year","watershed","analysis_type","quartile"
11704,3,3405.82283127626,0,2018,"Kusko","DOY","Q1"
11711,3,4073.05428560925,0.629480660888808,2018,"Kusko","DOY","Q1"
11724,3,385.772671228289,0.310119976108077,2018,"Kusko","DOY","Q1"
11773,4,27334.0010131891,0,2018,"Kusko","DOY","Q1"
11779,4,25113.5615308884,0,2018,"Kusko","DOY","Q1"
11782,3,557.344321902985,0.723941206981477,2018,"Kusko","DOY","Q1"
11785,3,2226.95711479263,0.81152990355366,2018,"Kusko","DOY","Q1"
11786,3,3294.91507404839,0.0854092548672055,2018,"Kusko","DOY","Q1"
11788,3,13599.8188674582,0,2018,"Kusko","DOY","Q1"
11791,4,4275.72474134671,0.0947308948115316,2018,"Kusko","DOY","Q1"
11792,7,1898.77145355585,0,2018,"Kusko","DOY","Q1"
11793,3,4707.7835810433,0,2018,"Kusko","DOY","Q1"
11794,4,2776.3423192609,0.308927399560848,2018,"Kusko","DOY","Q1"
11796,3,4235.7030800387,0,2018,"Kusko","DOY","Q1"
11798,3,7932.96734798457,0.907605876884479,2018,"Kusko","DOY","Q1"
11839,5,2131.49249193714,0,2018,"Kusko","DOY","Q1"
11841,7,1212.98845704681,0,2018,"Kusko","DOY","Q1"
11933,3,761.23753066155,0.780799939532356,2018,"Kusko","DOY","Q1"
12310,7,2510.17618095992,0,2018,"Kusko","DOY","Q1"
12312,3,746.307814420719,0,2018,"Kusko","DOY","Q1"
12497,7,2459.72912931183,0,2018,"Kusko","DOY","Q1"
11821,3,2305.96038907199,0,2018,"Kusko","DOY","Q1"
11823,4,615.163533831551,0.310093288300349,2018,"Kusko","DOY","Q1"
11824,5,597.776242271098,0.346443835127848,2018,"Kusko","DOY","Q1"
11829,3,240.38418731975,0.0874463438206132,2018,"Kusko","DOY","Q1"
11833,7,6479.15094119657,0,2018,"Kusko","DOY","Q1"
11834,7,1002.6946939435,0,2018,"Kusko","DOY","Q1"
11844,3,9893.86056380601,0,2018,"Kusko","DOY","Q1"
11846,5,6728.79578695497,0.346451037923034,2018,"Kusko","DOY","Q1"
11847,3,7030.86422986463,0,2018,"Kusko","DOY","Q1"
11848,3,4780.28729733176,0,2018,"Kusko","DOY","Q1"
12036,4,4533.47356672596,0.0959062990945647,2018,"Kusko","DOY","Q1"
12038,3,6797.34713259331,0,2018,"Kusko","DOY","Q1"
12039,3,20607.5244044646,0.722109323152352,2018,"Kusko","DOY","Q1"
12041,6,7968.37592849142,0,2018,"Kusko","DOY","Q1"
12043,3,3213.7444589462,0.714935556538793,2018,"Kusko","DOY","Q1"
12045,3,2929.77897118806,0,2018,"Kusko","DOY","Q1"
12046,4,10371.0257031509,0.99279235577864,2018,"Kusko","DOY","Q1"
12058,3,1459.02717520241,0,2018,"Kusko","DOY","Q1"
12059,4,675.761423907027,0.0959806835222681,2018,"Kusko","DOY","Q1"
12571,3,1045.40303297867,0.773111603143592,2018,"Kusko","DOY","Q1"
12572,4,5945.67045003572,0.200231253476451,2018,"Kusko","DOY","Q1"
12661,3,812.86405091404,0,2018,"Kusko","DOY","Q1"
12846,3,1526.13899088511,0.991996514587326,2018,"Kusko","DOY","Q1"
12064,3,4746.18827338781,0,2018,"Kusko","DOY","Q1"
12089,3,1026.37626562119,0.854815974086487,2018,"Kusko","DOY","Q1"
13292,4,174.600251165947,0,2018,"Kusko","DOY","Q1"
12301,5,2652.02368842582,0.644136330002699,2018,"Kusko","DOY","Q1"
12494,3,5436.1875778193,0,2018,"Kusko","DOY","Q1"
13035,5,1301.39567812628,0.609741245872246,2018,"Kusko","DOY","Q1"
13036,6,5258.7728835552,0.874380471726453,2018,"Kusko","DOY","Q1"
12679,4,234.625826488446,0.093142865878412,2018,"Kusko","DOY","Q1"
12289,7,7363.37647828455,0,2018,"Kusko","DOY","Q1"
12463,3,2935.33249238465,0.991945813478539,2018,"Kusko","DOY","Q1"
12792,3,183.670398638106,0,2018,"Kusko","DOY","Q1"
13214,3,7605.90834975068,0.0820788412571285,2018,"Kusko","DOY","Q1"
13217,3,10090.2466471941,0,2018,"Kusko","DOY","Q1"
13498,5,2766.82739695139,0,2018,"Kusko","DOY","Q1"
13500,3,3153.01767197547,0,2018,"Kusko","DOY","Q1"
13702,3,1226.51456009073,0.382271316911001,2018,"Kusko","DOY","Q1"
13872,4,5282.00434437062,0,2018,"Kusko","DOY","Q1"
13873,3,7266.00085552362,0.0778942385166404,2018,"Kusko","DOY","Q1"
14642,3,679.056508892875,0,2018,"Kusko","DOY","Q1"
14644,3,7607.68432171993,0.721751495754952,2018,"Kusko","DOY","Q1"
12865,3,2739.28302778544,0,2018,"Kusko","DOY","Q1"
12960,3,2324.59895736106,0.266353527628589,2018,"Kusko","DOY","Q1"
13063,3,2231.39724879591,0.847992614134412,2018,"Kusko","DOY","Q1"
12076,4,3876.02808629221,0.993409002494246,2018,"Kusko","DOY","Q1"
12091,4,4101.11558255946,0.993327468288425,2018,"Kusko","DOY","Q1"
12094,7,7879.58038265741,0,2018,"Kusko","DOY","Q1"
12097,4,1289.26755963508,0.528010588354228,2018,"Kusko","DOY","Q1"
12100,7,7151.7962376339,0,2018,"Kusko","DOY","Q1"
12114,3,12544.407512349,0,2018,"Kusko","DOY","Q1"
12115,6,11404.47556499,0,2018,"Kusko","DOY","Q1"
12120,3,878.148731341386,0,2018,"Kusko","DOY","Q1"
12765,3,3035.12864371235,0.269424438555931,2018,"Kusko","DOY","Q1"
12137,3,5030.84413524613,0.87566928894145,2018,"Kusko","DOY","Q1"
12138,3,20086.9508209916,0,2018,"Kusko","DOY","Q1"
12190,3,3094.14363975544,0,2018,"Kusko","DOY","Q1"
12297,6,2218.30907948035,0,2018,"Kusko","DOY","Q1"
12129,7,4651.62006724077,0,2018,"Kusko","DOY","Q1"
12166,7,1101.0330800215,0,2018,"Kusko","DOY","Q1"
12222,3,1680.95717005973,0.54574644178903,2018,"Kusko","DOY","Q1"
12223,7,2749.38314261948,0,2018,"Kusko","DOY","Q1"
12543,7,6169.62511289817,0,2018,"Kusko","DOY","Q1"
12544,3,7127.57114483209,0,2018,"Kusko","DOY","Q1"
12636,3,8103.57413502761,0,2018,"Kusko","DOY","Q1"
12140,4,11757.9131005537,0,2018,"Kusko","DOY","Q1"
12152,3,104.475696829279,0.343526354052575,2018,"Kusko","DOY","Q1"
12156,3,14933.1767856082,0.343537969292251,2018,"Kusko","DOY","Q1"
12169,3,2946.16406414946,0.195394441173585,2018,"Kusko","DOY","Q1"
12171,5,4932.52846276078,0.343146754299203,2018,"Kusko","DOY","Q1"
12176,7,4090.18584154515,0,2018,"Kusko","DOY","Q1"
12178,3,2281.12096803718,0.696096482846795,2018,"Kusko","DOY","Q1"
12179,6,3659.02464396998,0,2018,"Kusko","DOY","Q1"
12187,3,804.268595604098,0.1122787452201,2018,"Kusko","DOY","Q1"
12198,7,4822.71001453426,0,2018,"Kusko","DOY","Q1"
12199,4,6127.16523554413,0.542764665839234,2018,"Kusko","DOY","Q1"
12202,3,3812.43768435868,0,2018,"Kusko","DOY","Q1"
12204,3,3617.88104384507,0.307962919579165,2018,"Kusko","DOY","Q1"
12210,4,9003.48650194977,0.993433980140064,2018,"Kusko","DOY","Q1"
12213,4,410.377186906718,0.993414432343327,2018,"Kusko","DOY","Q1"
12214,7,1560.00709552919,0,2018,"Kusko","DOY","Q1"
12215,7,6442.28915969808,0,2018,"Kusko","DOY","Q1"
12219,3,2892.78028576338,0.880429552700185,2018,"Kusko","DOY","Q1"
12228,3,5608.52132635,0.993421046358732,2018,"Kusko","DOY","Q1"
12239,3,2648.73391866613,0,2018,"Kusko","DOY","Q1"
12241,7,4779.38205984783,0,2018,"Kusko","DOY","Q1"
12242,3,2775.35874907846,0,2018,"Kusko","DOY","Q1"
12243,7,5054.51447968007,0.779922180081659,2018,"Kusko","DOY","Q1"
12244,3,750.773598760894,0,2018,"Kusko","DOY","Q1"
12248,3,2669.31841256907,0.0960136627186761,2018,"Kusko","DOY","Q1"
12254,3,4384.74455197997,0.993331150574122,2018,"Kusko","DOY","Q1"
12257,7,3792.07586319363,0,2018,"Kusko","DOY","Q1"
12262,7,2080.02407939254,0,2018,"Kusko","DOY","Q1"
12747,7,646.525704091159,0,2018,"Kusko","DOY","Q1"
12748,5,1465.83367953644,0.308294575027251,2018,"Kusko","DOY","Q1"
12751,7,3320.20854766981,0.98006142906026,2018,"Kusko","DOY","Q1"
12787,3,6859.45026198339,0,2018,"Kusko","DOY","Q1"
12837,4,2262.5119762674,0,2018,"Kusko","DOY","Q1"
12276,7,871.726996816245,0.779916801915699,2018,"Kusko","DOY","Q1"
12277,3,2295.03391605204,0,2018,"Kusko","DOY","Q1"
12286,7,4134.69793473666,0,2018,"Kusko","DOY","Q1"
12290,3,2443.06925365519,0.88383399088676,2018,"Kusko","DOY","Q1"
12291,3,1943.36155468014,0.993043287400841,2018,"Kusko","DOY","Q1"
12292,3,20.4523029210468,0.992807970067301,2018,"Kusko","DOY","Q1"
12293,6,4183.67864458009,0,2018,"Kusko","DOY","Q1"
12294,5,260.464873563043,0.719533680107489,2018,"Kusko","DOY","Q1"
12300,3,5438.33940998244,0.198045263321381,2018,"Kusko","DOY","Q1"
12479,3,2986.55775293333,0.266047049719089,2018,"Kusko","DOY","Q1"
12576,3,3585.67867756674,0,2018,"Kusko","DOY","Q1"
12578,3,2224.90538256777,0.849154297688406,2018,"Kusko","DOY","Q1"
12303,7,4495.62903204138,0,2018,"Kusko","DOY","Q1"
12308,4,4388.94259253768,0,2018,"Kusko","DOY","Q1"
12315,7,10556.6205025532,0,2018,"Kusko","DOY","Q1"
12318,3,1647.01652554006,0,2018,"Kusko","DOY","Q1"
12462,5,5912.30945758649,0.535657039054925,2018,"Kusko","DOY","Q1"
12468,4,583.893910007377,0.322855636520545,2018,"Kusko","DOY","Q1"
12470,7,1144.14501818825,0.864719550555284,2018,"Kusko","DOY","Q1"
12503,3,1586.01745828764,0.992776514589802,2018,"Kusko","DOY","Q1"
12506,3,10630.4526646401,0,2018,"Kusko","DOY","Q1"
12510,3,6402.57155044059,0,2018,"Kusko","DOY","Q1"
12511,3,302.326009694224,0,2018,"Kusko","DOY","Q1"
12516,4,2902.45802108488,0.324326008363187,2018,"Kusko","DOY","Q1"
12520,3,12521.2063564481,0,2018,"Kusko","DOY","Q1"
12525,4,9312.57311479477,0,2018,"Kusko","DOY","Q1"
12528,3,1221.88000630268,0,2018,"Kusko","DOY","Q1"
12535,3,9218.68698237042,0,2018,"Kusko","DOY","Q1"
12648,3,931.34581886127,0.19003643819358,2018,"Kusko","DOY","Q1"
12649,4,1699.9936146621,0.200678690787653,2018,"Kusko","DOY","Q1"
13151,3,17529.0624944609,0.990084830840618,2018,"Kusko","DOY","Q1"
13240,4,5873.08127993138,0,2018,"Kusko","DOY","Q1"
12663,3,2630.42431908252,0,2018,"Kusko","DOY","Q1"
12669,3,686.782180806577,0,2018,"Kusko","DOY","Q1"
12674,3,19702.1203630529,0,2018,"Kusko","DOY","Q1"
12675,3,9667.83046616892,0,2018,"Kusko","DOY","Q1"
12684,3,3048.56564823563,0.268780585189796,2018,"Kusko","DOY","Q1"
12686,4,2518.85502596565,0.0930485882798463,2018,"Kusko","DOY","Q1"
12689,3,2890.77420861711,0.191542931138301,2018,"Kusko","DOY","Q1"
12690,7,6646.58856226424,0.982043844796718,2018,"Kusko","DOY","Q1"
12693,3,678.783961994078,0,2018,"Kusko","DOY","Q1"
13006,3,9912.26199173975,0,2018,"Kusko","DOY","Q1"
12843,5,2010.75143891851,0.68388604006838,2018,"Kusko","DOY","Q1"
12844,3,1707.80124171508,0,2018,"Kusko","DOY","Q1"
12853,4,3804.96503321731,0.861593435148042,2018,"Kusko","DOY","Q1"
13942,4,843.970216552246,0.673103772758148,2018,"Kusko","DOY","Q1"
13233,3,4472.62590127028,0.286055240711143,2018,"Kusko","DOY","Q1"
13234,3,4252.18925662125,0,2018,"Kusko","DOY","Q1"
12705,7,8296.80804031093,0.868636993275467,2018,"Kusko","DOY","Q1"
12709,3,1049.25782485862,0,2018,"Kusko","DOY","Q1"
12711,7,5166.274680455,0,2018,"Kusko","DOY","Q1"
12719,7,3541.6841958604,0,2018,"Kusko","DOY","Q1"
12791,3,6760.5483964194,0.99342720921803,2018,"Kusko","DOY","Q1"
13275,7,2546.99898273636,0,2018,"Kusko","DOY","Q1"
13276,3,11684.4987313434,0.962251407404788,2018,"Kusko","DOY","Q1"
13301,7,3660.97797344541,0,2018,"Kusko","DOY","Q1"
13468,4,1164.45967572652,0,2018,"Kusko","DOY","Q1"
13501,4,5171.03278778807,0,2018,"Kusko","DOY","Q1"
13502,3,4180.89570657079,0,2018,"Kusko","DOY","Q1"
12796,3,288.2402494277,0,2018,"Kusko","DOY","Q1"
12799,3,1728.05523156976,0,2018,"Kusko","DOY","Q1"
13085,3,4210.79465257199,0.286419513688782,2018,"Kusko","DOY","Q1"
13213,4,3922.9965455762,0.849342737895683,2018,"Kusko","DOY","Q1"
13771,4,3487.93639785825,0,2018,"Kusko","DOY","Q1"
12727,3,2012.80987846956,0,2018,"Kusko","DOY","Q1"
12753,3,4125.78173027025,0.839983185008864,2018,"Kusko","DOY","Q1"
12754,7,1601.3911217209,0,2018,"Kusko","DOY","Q1"
12757,3,3975.60113317052,0,2018,"Kusko","DOY","Q1"
12761,3,4295.49591843385,0.861770879570938,2018,"Kusko","DOY","Q1"
12770,5,1751.20199375107,0.284933065797582,2018,"Kusko","DOY","Q1"
12848,5,4555.16615614055,0.696991906248942,2018,"Kusko","DOY","Q1"
12851,3,306.060175634836,0.84220382539915,2018,"Kusko","DOY","Q1"
13044,5,13783.5544315063,0.702222952710757,2018,"Kusko","DOY","Q1"
13086,3,4903.86056457172,0.189874181776828,2018,"Kusko","DOY","Q1"
13087,3,8440.70473088131,0,2018,"Kusko","DOY","Q1"
12774,3,4276.3343965509,0,2018,"Kusko","DOY","Q1"
13124,3,1613.24462283995,0,2018,"Kusko","DOY","Q1"
13321,3,9503.28743760293,0,2018,"Kusko","DOY","Q1"
13829,3,2354.29673388207,0.52360347303211,2018,"Kusko","DOY","Q1"
12780,7,470.972365895399,0.984599161936222,2018,"Kusko","DOY","Q1"
12782,7,2326.40534895666,0.986344625757979,2018,"Kusko","DOY","Q1"
12784,7,424.647833076205,0.985032321848393,2018,"Kusko","DOY","Q1"
12800,3,5549.4207036346,0,2018,"Kusko","DOY","Q1"
12804,7,4165.10209153679,0,2018,"Kusko","DOY","Q1"
12812,3,6797.33494870248,0.189388480128139,2018,"Kusko","DOY","Q1"
12813,3,1163.12993730444,0.992250512100379,2018,"Kusko","DOY","Q1"
12814,3,6802.85924092132,0,2018,"Kusko","DOY","Q1"
12818,6,3780.45402567477,0.965065130875712,2018,"Kusko","DOY","Q1"
12828,3,8099.73018407029,0,2018,"Kusko","DOY","Q1"
12864,7,2531.67373563714,0,2018,"Kusko","DOY","Q1"
12876,5,1112.85542452488,0.675070971095138,2018,"Kusko","DOY","Q1"
12895,3,6400.19955238475,0.267842481787651,2018,"Kusko","DOY","Q1"
12898,3,2335.08831318347,0,2018,"Kusko","DOY","Q1"
12902,7,406.177001448913,0,2018,"Kusko","DOY","Q1"
12915,6,3651.00857211959,0,2018,"Kusko","DOY","Q1"
12917,5,1662.73734195748,0.676162165270293,2018,"Kusko","DOY","Q1"
12924,5,5349.59571009095,0.670946403541018,2018,"Kusko","DOY","Q1"
12925,7,4969.31364839509,0.99704822024239,2018,"Kusko","DOY","Q1"
12935,7,147.309374406425,0,2018,"Kusko","DOY","Q1"
12938,3,1426.7938220297,0,2018,"Kusko","DOY","Q1"
12939,7,450.109616882332,0,2018,"Kusko","DOY","Q1"
12942,7,6565.02726860972,0,2018,"Kusko","DOY","Q1"
12944,7,3168.16370818901,0,2018,"Kusko","DOY","Q1"
13055,4,850.341791980339,0.863007571949228,2018,"Kusko","DOY","Q1"
13157,3,697.118889108742,0.853515366694539,2018,"Kusko","DOY","Q1"
13863,3,1829.60440666758,0,2018,"Kusko","DOY","Q1"
12955,3,1547.15407806435,0,2018,"Kusko","DOY","Q1"
12963,7,1360.72782016658,0,2018,"Kusko","DOY","Q1"
12965,4,97.8191758529664,0.861954518404158,2018,"Kusko","DOY","Q1"
12966,4,426.17696628562,0.861345595469947,2018,"Kusko","DOY","Q1"
12973,4,2930.36074381909,0.862818801121518,2018,"Kusko","DOY","Q1"
12974,3,6748.04011321082,0,2018,"Kusko","DOY","Q1"
12975,3,2213.16912304118,0,2018,"Kusko","DOY","Q1"
12976,3,6934.13668025198,0,2018,"Kusko","DOY","Q1"
12983,3,6844.37433399943,0,2018,"Kusko","DOY","Q1"
12987,3,7204.09416349034,0.19043399485119,2018,"Kusko","DOY","Q1"
12991,3,3928.56804286869,0,2018,"Kusko","DOY","Q1"
12998,3,1711.50534454278,0.190971856792109,2018,"Kusko","DOY","Q1"
12999,5,5880.09992518723,0.658632448486949,2018,"Kusko","DOY","Q1"
13007,3,2664.55814195704,0,2018,"Kusko","DOY","Q1"
13008,4,8015.29244924385,0,2018,"Kusko","DOY","Q1"
13014,7,4014.11854977293,0,2018,"Kusko","DOY","Q1"
13018,7,2464.32686676002,0,2018,"Kusko","DOY","Q1"
13024,5,1520.96349641514,0.611295725321833,2018,"Kusko","DOY","Q1"
13026,3,3616.20702073987,0.264007235301461,2018,"Kusko","DOY","Q1"
13032,3,13598.6789498511,0,2018,"Kusko","DOY","Q1"
13053,7,8793.55952840849,0,2018,"Kusko","DOY","Q1"
13174,3,1239.53099234591,0.278628158649659,2018,"Kusko","DOY","Q1"
13176,3,2068.11971424862,0.85413703655226,2018,"Kusko","DOY","Q1"
13989,4,3699.28069965331,0,2018,"Kusko","DOY","Q1"
13326,4,1462.6388647949,0,2018,"Kusko","DOY","Q1"
13442,3,2031.92485889407,0,2018,"Kusko","DOY","Q1"
13069,3,3746.57422034744,0.992183191200394,2018,"Kusko","DOY","Q1"
13070,4,2022.75793574591,0.863400338929777,2018,"Kusko","DOY","Q1"
13071,7,4780.66940183073,0.975245017856108,2018,"Kusko","DOY","Q1"
13072,3,7402.22078507298,0.987651078981999,2018,"Kusko","DOY","Q1"
13075,3,1842.20506417736,0.993274793808688,2018,"Kusko","DOY","Q1"
13076,3,758.195818617119,0,2018,"Kusko","DOY","Q1"
13078,3,1306.51851990553,0.850571918806986,2018,"Kusko","DOY","Q1"
13083,7,6600.85658538794,0,2018,"Kusko","DOY","Q1"
13084,3,3436.92639079163,0.846330981752146,2018,"Kusko","DOY","Q1"
13094,3,162.727969323022,0.287931321918862,2018,"Kusko","DOY","Q1"
13095,3,3232.30547990381,0.993387045736922,2018,"Kusko","DOY","Q1"
13100,3,308.105617705176,0.845112010494392,2018,"Kusko","DOY","Q1"
13101,3,3718.57970400122,0.848685311322833,2018,"Kusko","DOY","Q1"
13102,3,7028.51894184727,0,2018,"Kusko","DOY","Q1"
13191,4,1955.47056235688,0,2018,"Kusko","DOY","Q1"
13195,3,4687.52982817284,0.288498900741864,2018,"Kusko","DOY","Q1"
13271,3,3809.14129680079,0,2018,"Kusko","DOY","Q1"
13303,3,1416.84382573732,0,2018,"Kusko","DOY","Q1"
13650,3,2876.57803218041,0,2018,"Kusko","DOY","Q1"
13817,3,13575.0640532763,0,2018,"Kusko","DOY","Q1"
13819,3,843.823158487455,0.571149009048196,2018,"Kusko","DOY","Q1"
14547,3,2895.92905177664,0,2018,"Kusko","DOY","Q1"
13904,4,1781.342016481,0.69725920654046,2018,"Kusko","DOY","Q1"
14586,3,2431.69545503471,0.533572009415714,2018,"Kusko","DOY","Q1"
15436,3,2661.7129633158,0,2018,"Kusko","DOY","Q1"
15222,3,6776.40074356925,0,2018,"Kusko","DOY","Q1"
15223,4,5226.36922552685,0,2018,"Kusko","DOY","Q1"
13109,3,5836.85182931979,0,2018,"Kusko","DOY","Q1"
13120,4,3460.68819983601,0.864538467277158,2018,"Kusko","DOY","Q1"
13122,3,2429.95947624919,0.274379742142403,2018,"Kusko","DOY","Q1"
13130,7,3603.55527976141,0,2018,"Kusko","DOY","Q1"
13134,7,6271.69442457663,0,2018,"Kusko","DOY","Q1"
13135,3,2376.79092111809,0.845225011836799,2018,"Kusko","DOY","Q1"
13148,3,4327.30523026741,0,2018,"Kusko","DOY","Q1"
13152,3,369.91213548434,0,2018,"Kusko","DOY","Q1"
13153,7,2079.09450868183,0,2018,"Kusko","DOY","Q1"
13154,6,2610.38876254104,0,2018,"Kusko","DOY","Q1"
13156,6,2145.74818178015,0,2018,"Kusko","DOY","Q1"
13160,6,3572.1707921924,0,2018,"Kusko","DOY","Q1"
13161,3,8239.83976078793,0.289059837786644,2018,"Kusko","DOY","Q1"
13177,3,1144.23643509624,0,2018,"Kusko","DOY","Q1"
13178,3,939.403483972537,0.287872256712917,2018,"Kusko","DOY","Q1"
13179,5,4120.33305905503,0.534646477574452,2018,"Kusko","DOY","Q1"
13180,3,676.100206187504,0,2018,"Kusko","DOY","Q1"
13185,7,2132.77828659794,0,2018,"Kusko","DOY","Q1"
13186,7,1188.37923032842,0,2018,"Kusko","DOY","Q1"
13187,6,608.989813077736,0.756832418971489,2018,"Kusko","DOY","Q1"
13197,5,2765.22178518653,0.531637530730282,2018,"Kusko","DOY","Q1"
13201,4,2052.37750418639,0,2018,"Kusko","DOY","Q1"
13202,7,767.798652299767,0,2018,"Kusko","DOY","Q1"
13235,3,2568.15118392231,0.85715566336448,2018,"Kusko","DOY","Q1"
13236,3,2727.5493024932,0,2018,"Kusko","DOY","Q1"
13243,7,729.14987669897,0,2018,"Kusko","DOY","Q1"
13244,7,133.210262175476,0,2018,"Kusko","DOY","Q1"
13245,3,1280.415202404,0,2018,"Kusko","DOY","Q1"
13246,7,1754.70037019763,0.983624902875221,2018,"Kusko","DOY","Q1"
13285,4,18848.8503600066,0,2018,"Kusko","DOY","Q1"
13552,5,5047.37277849752,0,2018,"Kusko","DOY","Q1"
13553,3,1533.35704566854,0,2018,"Kusko","DOY","Q1"
13554,3,12297.434632187,0.0877561446305426,2018,"Kusko","DOY","Q1"
13681,4,9246.32449942995,0,2018,"Kusko","DOY","Q1"
13682,3,3970.93981750496,0.0894994690325732,2018,"Kusko","DOY","Q1"
14143,3,2239.75313680704,0,2018,"Kusko","DOY","Q1"
14145,4,408.324704208933,0,2018,"Kusko","DOY","Q1"
13248,3,4085.95342151016,0,2018,"Kusko","DOY","Q1"
13250,5,2775.3028094854,0.528952354987927,2018,"Kusko","DOY","Q1"
13252,7,3653.39926621562,0,2018,"Kusko","DOY","Q1"
13255,3,492.535043144619,0,2018,"Kusko","DOY","Q1"
13260,3,883.909464350566,0,2018,"Kusko","DOY","Q1"
13268,3,599.046239799541,0,2018,"Kusko","DOY","Q1"
13472,5,11062.5878252888,0,2018,"Kusko","DOY","Q1"
14127,4,4374.52709484846,0,2018,"Kusko","DOY","Q1"
13563,3,2896.85717346535,0.317988029161232,2018,"Kusko","DOY","Q1"
13564,3,6582.73607640539,0.376442642312685,2018,"Kusko","DOY","Q1"
13278,3,4046.64603272266,0,2018,"Kusko","DOY","Q1"
13474,4,2902.40590984037,0,2018,"Kusko","DOY","Q1"
13939,4,2601.5708734324,0,2018,"Kusko","DOY","Q1"
13288,5,5517.23932282301,0.523730334179468,2018,"Kusko","DOY","Q1"
13296,3,516.442234477687,0,2018,"Kusko","DOY","Q1"
13300,7,5781.72189372923,0,2018,"Kusko","DOY","Q1"
13304,3,2889.13999719572,0.859966478368439,2018,"Kusko","DOY","Q1"
13307,3,11851.0932222664,0,2018,"Kusko","DOY","Q1"
13309,7,3504.33891695939,0,2018,"Kusko","DOY","Q1"
13310,3,1839.65921435392,0,2018,"Kusko","DOY","Q1"
13316,3,5464.37070689213,0.853636848579796,2018,"Kusko","DOY","Q1"
13322,3,6905.54856800662,0,2018,"Kusko","DOY","Q1"
13330,5,5265.18475001704,0.990141367920812,2018,"Kusko","DOY","Q1"
13336,3,1535.99729972257,0,2018,"Kusko","DOY","Q1"
13346,4,4804.96518130957,0.381414214071043,2018,"Kusko","DOY","Q1"
13352,4,7398.45472981317,0.987785442317135,2018,"Kusko","DOY","Q1"
13359,4,4313.23102628448,0,2018,"Kusko","DOY","Q1"
13365,4,8633.40175292565,0.0896828581429817,2018,"Kusko","DOY","Q1"
13370,4,11491.4853326966,0.993375963863401,2018,"Kusko","DOY","Q1"
13526,4,8144.0362494459,0,2018,"Kusko","DOY","Q1"
13527,3,1858.02000454224,0,2018,"Kusko","DOY","Q1"
13712,3,234.019128654039,0,2018,"Kusko","DOY","Q1"
13801,4,3494.26271691291,0,2018,"Kusko","DOY","Q1"
14091,3,3776.98354093317,0,2018,"Kusko","DOY","Q1"
13449,4,6564.2284355078,0.987640093808466,2018,"Kusko","DOY","Q1"
13450,3,217.228833141211,0,2018,"Kusko","DOY","Q1"
13453,3,144.500010366765,0,2018,"Kusko","DOY","Q1"
13457,3,1451.8090727752,0.376833098112745,2018,"Kusko","DOY","Q1"
13461,3,1627.03128922942,0.375947767903834,2018,"Kusko","DOY","Q1"
13664,4,1942.74897258636,0.777340472130098,2018,"Kusko","DOY","Q1"
14076,4,3841.73053383411,0,2018,"Kusko","DOY","Q1"
14077,3,7398.36805338579,0,2018,"Kusko","DOY","Q1"
13480,4,6174.14840909044,0.445562387350966,2018,"Kusko","DOY","Q1"
13487,3,12443.5052074563,0,2018,"Kusko","DOY","Q1"
13496,3,1936.35061398599,0,2018,"Kusko","DOY","Q1"
13558,4,3285.89418261272,0.862354438292384,2018,"Kusko","DOY","Q1"
13647,3,3592.38992974413,0,2018,"Kusko","DOY","Q1"
13649,4,1244.22075672413,0,2018,"Kusko","DOY","Q1"
13717,3,1489.30580645337,0,2018,"Kusko","DOY","Q1"
13722,3,1370.93308591405,0.382280915361211,2018,"Kusko","DOY","Q1"
13723,4,8324.29101493396,0,2018,"Kusko","DOY","Q1"
13916,4,3002.69540176094,0,2018,"Kusko","DOY","Q1"
13630,4,1282.89422584336,0,2018,"Kusko","DOY","Q1"
13631,4,1561.4918021864,0.847873124635737,2018,"Kusko","DOY","Q1"
13632,3,1455.37822055195,0.088835706082553,2018,"Kusko","DOY","Q1"
13696,3,321.196896100593,0,2018,"Kusko","DOY","Q1"
13859,4,8476.3084268547,0,2018,"Kusko","DOY","Q1"
13965,4,2251.13426839817,0.671153416512224,2018,"Kusko","DOY","Q1"
13507,3,2678.25403396542,0,2018,"Kusko","DOY","Q1"
13511,3,685.880145000757,0,2018,"Kusko","DOY","Q1"
13515,4,3966.27669857054,0.534893535560001,2018,"Kusko","DOY","Q1"
13524,3,1933.76368055606,0.728068066835953,2018,"Kusko","DOY","Q1"
13534,7,5177.56477394688,0.990829976828388,2018,"Kusko","DOY","Q1"
13535,4,7170.9781616924,0.85272048385594,2018,"Kusko","DOY","Q1"
13537,3,511.591653402691,0,2018,"Kusko","DOY","Q1"
13540,3,3993.26978231105,0,2018,"Kusko","DOY","Q1"
13550,3,5506.37854452229,0,2018,"Kusko","DOY","Q1"
13560,7,1104.87355250262,0.988703593422429,2018,"Kusko","DOY","Q1"
13561,3,5683.12645679606,0.77649395578023,2018,"Kusko","DOY","Q1"
13568,3,7133.94640651313,0,2018,"Kusko","DOY","Q1"
13570,4,1584.60331452948,0.856155593359107,2018,"Kusko","DOY","Q1"
13572,3,2295.07540675524,0,2018,"Kusko","DOY","Q1"
13573,3,3968.26888563523,0,2018,"Kusko","DOY","Q1"
13577,3,523.707394577214,0.37853420096959,2018,"Kusko","DOY","Q1"
13579,3,1963.74215612105,0,2018,"Kusko","DOY","Q1"
13580,5,4367.9023425688,0,2018,"Kusko","DOY","Q1"
13583,3,1027.86587894325,0.381176822042486,2018,"Kusko","DOY","Q1"
