year,fish_id,oto_num,DOY,natal_iso,total_assigned_km,dominant_group,dominant_group_km,prop_km_in_dominant_group_of_all,prop_km_in_dominant_group_of_grouped,prop_km_outside_regional_groups,n_groups_covered,n_stream_edges_retained
2018,2018_kk_106_redo,106.0,168,0.709177373,13182.526804780422,Group 2,9140.896807958732,0.6934100679881751,0.6941440452879567,0.001057384709649456,5,2485
2018,2018_kk_107,107.0,168,0.704951126,2981.0873320602823,Group 6,1923.33573846852,0.6451792665662259,0.6471610213017084,0.0030622282094436236,4,930
2018,2018_kk_109,109.0,168,0.706855822,7978.194251476367,Group 5,4842.75512697934,0.6069988990407431,0.6074222203307149,0.0006969143962847886,5,2165
2018,2018_kk_121,121.0,168,0.70813225,15502.62923004,Group 4,11397.091596916973,0.7351715265712747,0.7366538072524906,0.0020121808461757624,4,3200
2018,2018_kk_118,118.0,169,0.707080815,7258.082777199699,Group 5,3671.767967624035,0.5058867582990931,0.5069588131576511,0.00211467841318426,5,1930
2018,2018_kk_125,125.0,169,0.708285771,13334.919680188897,Group 4,9678.465281012623,0.7257985434581576,0.7275003695784809,0.0023392787020978228,4,2640
2018,2018_kk_127,127.0,169,0.710797842,1613.7010786748965,Group 1,1580.545096971296,0.9794534550780454,0.9794534550780454,0.0,2,210
2018,2018_kk_128,128.0,169,0.705207946,3812.4644175566577,Group 6,2520.3627153965745,0.6610849149936018,0.662671651615124,0.0023944537504432626,4,1185
2018,2018_kk_129_redo,129.0,169,0.706814694,7862.464146323416,Group 5,4936.679065801346,0.6278793739377238,0.6283237071848381,0.0007071725004696629,5,2160
2018,2018_kk_122,122.0,170,0.70799627,16791.88388337151,Group 4,12415.946737915325,0.7394016552371744,0.7398329216216387,0.0005829240249529946,4,3405
2018,2018_kk_123,123.0,170,0.709325784,14020.690693311739,Group 2,10692.298970611238,0.7626085764599146,0.7633674963664652,0.0009941737238786696,5,2675
2018,2018_kk_132,132.0,171,0.707412334,11449.242232578432,Group 4,6008.733490763868,0.5248149500816935,0.5255194456992586,0.001340570027104382,5,2795
2018,2018_kk_134,134.0,171,0.71489861,2.1665499630599996,Group 1,2.16654996306,1.0000000000000002,1.0000000000000002,0.0,1,5
2018,2018_kk_136,136.0,171,0.708508374,12108.890363428625,Group 4,7859.6928491243725,0.6490844836503173,0.6515128475161582,0.0037272693471799264,4,2365
2018,2018_kk_137,137.0,171,0.706091388,8772.83835735431,Group 5,5042.820467039714,0.5748219973541737,0.5760604801084667,0.0021499179288599767,4,2285
2018,2018_kk_138_redo,138.0,171,0.704873172,2635.936190001825,Group 6,1701.8416361913648,0.6456308171064591,0.6478745350927758,0.0034631982965580466,4,825
2018,2018_kk_138,138.0,171,0.704790784,2537.104627331891,Group 6,1545.919420115061,0.6093242680893316,0.6115245980146794,0.0035981053460338226,3,815
2018,2018_kk_139,139.0,172,0.70929918,13922.689684485376,Group 2,10385.495307420693,0.745940299092759,0.74668786181538,0.0010011716553198437,5,2695
2018,2018_kk_140,140.0,172,0.708360141,12421.496336304113,Group 4,8624.157293888416,0.6942929467106734,0.6960409136886132,0.002511299183084771,4,2445
2018,2018_kk_141,141.0,172,0.70713272,7599.419181118661,Group 5,3707.244316413866,0.48783258668304524,0.4888198538293977,0.00201969526936809,5,1985
2018,2018_kk_145,145.0,173,0.704352742,469.0922051362511,Group 6,212.78227296216596,0.4536043673980084,0.4536043673980084,0.0,3,185
2018,2018_kk_146,146.0,173,0.705780172,6312.873935114339,Group 5,2890.182666955988,0.4578235993086786,0.4591955311790134,0.00298768558747136,4,1765
2018,2018_kk_149_redo,149.0,173,0.709888366,8542.704924961588,Group 2,7565.91697982205,0.8856582366218239,0.8856582366218239,0.0,5,1660
2018,2018_kk_151_redo,151.0,173,0.708545494,11949.319750687086,Group 4,7427.994710391782,0.6216249012806501,0.6239817070906083,0.003777043113887279,4,2355
2018,2018_kk_152,152.0,173,0.709536112,12291.843452061788,Group 2,10379.281625049276,0.8444039875327483,0.8444039875327483,0.0,5,2430
2018,2018_kk_155_redo,155.0,173,0.705797893,6497.554018467322,Group 5,3132.491642299023,0.48210320889920544,0.4835067160219064,0.002902766551514369,4,1785
2018,2018_kk_157,157.0,174,0.706635461,8460.554659748408,Group 5,5719.975079551274,0.6760756604722851,0.6765202569438308,0.0006571813142066225,4,2315
2018,2018_kk_161,161.0,174,0.709757823,10394.17180116301,Group 2,9274.575955690701,0.8922861900986632,0.8922861900986632,0.0,5,1950
2018,2018_kk_164,164.0,174,0.706321922,8635.456019608355,Group 5,5284.609606267779,0.6119664780027972,0.6133060126605578,0.002184121189273351,4,2405
2018,2018_kk_167,167.0,174,0.71089501,1609.5686183585462,Group 1,1576.412636654946,0.9794007031912606,0.9794007031912606,0.0,2,220
2018,2018_kk_171,171.0,174,0.708088337,16095.167389433938,Group 4,11876.971093923803,0.7379215640665364,0.7393545093233886,0.0019381030869259001,4,3265
2018,2018_kk_172,172.0,174,0.70936333,13434.764641175621,Group 2,10757.613979677171,0.8007296195354723,0.8015612652397689,0.0010375323014740205,5,2590
2018,2018_kk_174,174.0,174,0.70902835,12086.203541366796,Group 2,7657.884057084373,0.6336054188458887,0.6359803384386529,0.003734265745690556,5,2340
2018,2018_kk_175_redo,175.0,174,0.705946509,8169.548637112594,Group 5,4586.019504719378,0.5613553096294729,0.5626542989710318,0.002308681092341329,4,2160
2018,2018_kk_176,176.0,174,0.708025844,16620.197718144685,Group 4,12302.11001739715,0.7401903530886776,0.7412156469742505,0.001383259905208614,4,3370
2018,2018_kk_177,177.0,174,0.705681618,5693.081778940478,Group 5,2285.0730839142234,0.40137717542843576,0.4033602689576687,0.0049164324844325185,4,1525
2018,2018_kk_178,178.0,174,0.709245225,13527.857490219198,Group 2,9697.928569268888,0.7168857726569493,0.7176252082564011,0.0010303924540895557,5,2630
2018,2018_kk_179_redo,179.0,174,0.708010369,16622.200335237416,Group 4,12314.36050669873,0.7408381717427329,0.7418642391659616,0.001383093252186129,4,3365
2018,2018_kk_181,181.0,174,0.706675859,8389.342129942317,Group 5,5599.199046709988,0.6674181312412975,0.6678607624842229,0.0006627597663904849,4,2265
2018,2018_kk_183_redo,183.0,174,0.707839605,16409.682333754812,Group 4,11749.219089086779,0.7159930856747035,0.716420431205322,0.0005965010376650291,5,3420
2018,2018_kk_187_redo,187.0,175,0.709268588,13759.287566882644,Group 2,9978.249328271208,0.7252010163875017,0.7259364345234522,0.001013061338398582,5,2680
2018,2018_kk_191,191.0,175,0.70569526,5754.569393353818,Group 5,2405.1200956333737,0.41794962076765346,0.41999242206421716,0.004863900368781755,4,1560
2018,2018_kk_192,192.0,175,0.70667142,8352.784164139617,Group 5,5592.705588487788,0.6695618465156243,0.6700078442680019,0.0006656604936688371,4,2260
2018,2018_kk_193_redo,193.0,175,0.708151301,15254.513884795282,Group 4,11189.357926015611,0.7335112747950915,0.7350143122191203,0.002044909056928186,4,3125
2018,2018_kk_193,193.0,175,0.708169188,14988.728323641555,Group 4,10978.007795165342,0.7324175579224992,0.7339450223766159,0.0020811701252099486,4,3050
2018,2018_kk_194,194.0,175,0.705593194,5703.750733124206,Group 6,2451.98536249363,0.42988999295741753,0.4320099679199313,0.004907236221240762,4,1425
2018,2018_kk_196,196.0,175,0.706748068,8225.071980080078,Group 5,5534.798991711911,0.6729180006103759,0.6733731984177627,0.0006759963248558065,4,2255
2018,2018_kk_197,197.0,175,0.705350526,4862.071913654033,Group 6,3025.9066860830785,0.6223492247380179,0.6235199128321195,0.0018775472442959832,4,1455
2018,2018_kk_199,199.0,175,0.709196662,13271.746632846216,Group 2,9255.218370807677,0.6973624969528847,0.6980956903815742,0.0010502764002005066,5,2530
2018,2018_kk_201,201.0,175,0.709450897,12873.484983761024,Group 2,10655.022987448196,0.8276719940939645,0.8285691425491011,0.0010827683642385996,5,2500
2018,2018_kk_203,203.0,175,0.706682377,8392.902172857823,Group 5,5642.967921401823,0.6723500173337974,0.6727957301351439,0.0006624786415587609,4,2275
2018,2018_kk_204,204.0,175,0.707038923,7261.945441171951,Group 5,3610.7772296166095,0.497218997149873,0.4982721219898191,0.002113553605488601,5,1950
2018,2018_kk_205_redo,205.0,175,0.705855896,6826.434462380533,Group 5,3460.8229540844227,0.5069737317711763,0.5083783397212507,0.0027629185595209687,4,1840
2018,2018_kk_206,206.0,175,0.705098176,3579.5736417309836,Group 6,2378.998652383559,0.6646039138988465,0.6663031464327488,0.0025502393962862024,4,1100
2018,2018_kk_208,208.0,176,0.707768079,15884.757713144203,Group 4,10992.597655721836,0.692021738967146,0.6924484346218155,0.0006162128951920011,5,3360
2018,2018_kk_211,211.0,176,0.705967171,8190.351323951793,Group 5,4635.493409832369,0.5659700330895907,0.5672763669038342,0.0023028172694262963,4,2175
2018,2018_kk_212_redo,212.0,176,0.706975082,6626.448844149834,Group 5,3664.7840864035898,0.5530540071457802,0.5543379924232543,0.0023162498241571894,5,1850
2018,2018_kk_213,213.0,176,0.705119827,3663.213833718913,Group 6,2432.808997607889,0.6641187514675029,0.6657778773621466,0.00249201115125252,4,1125
2018,2018_kk_215,215.0,176,0.708156024,15177.830804715757,Group 4,11112.674845936092,0.7321648916051547,0.7336727656366293,0.0020552405678655335,4,3100
2018,2018_kk_216,216.0,176,0.707911718,16573.881551803315,Group 4,12119.966810705962,0.7312690616753716,0.7317011981382069,0.0005905914380553311,5,3385
2018,2018_kk_217,217.0,176,0.707700203,15110.032328990115,Group 4,10350.3543177037,0.6849988201445146,0.6854428551792544,0.0006478075179931975,5,3305
2018,2018_kk_222_redo,222.0,176,0.706271961,8887.32700313341,Group 5,5417.958099540824,0.6096274051388693,0.610923921434164,0.0021222221782559716,4,2405
2018,2018_kk_223_redo,223.0,176,0.707687702,14872.640151758511,Group 4,10170.995240981449,0.6838728791390042,0.6843232648588382,0.0006581476079539719,5,3265
2018,2018_kk_225,225.0,176,0.709021288,12176.462657767688,Group 2,7691.784093370563,0.6316928248832406,0.6340429591110431,0.0037065851675057958,5,2360
2018,2018_kk_230,230.0,176,0.707437677,11485.019067518979,Group 4,6240.862123613653,0.5433915335207031,0.5441186904928371,0.0013363940346827919,5,2795
2018,2018_kk_231_redo,231.0,176,0.70897145,11826.854936847454,Group 2,7060.0787862391035,0.5969531903399693,0.5992399821976572,0.003816153670690268,5,2330
2018,2018_kk_233,233.0,176,0.706598708,8548.283634095973,Group 5,5719.668035140098,0.6691013401013552,0.6695368315094469,0.000650436820794215,4,2355
2018,2018_kk_234,234.0,176,0.705928239,8057.011370090154,Group 5,4402.01896570318,0.5463587878310172,0.5476407753852943,0.0023409278707838656,4,2135
2018,2018_kk_235,235.0,176,0.708977922,11829.584170159667,Group 2,7218.295374673244,0.6101901191828467,0.612527077347508,0.0038152732362156006,5,2325
2018,2018_kk_236,236.0,176,0.705737335,6033.346059494333,Group 5,2658.2739502623635,0.44059696295378076,0.4419786352484108,0.0031261065228944435,4,1675
2018,2018_kk_239,239.0,176,0.707035216,7195.3631796698955,Group 5,3630.9503050528097,0.5046236325237704,0.5057023519577712,0.002133111364471061,5,1930
2018,2018_kk_240,240.0,176,0.70489105,2739.834862892355,Group 6,1769.3579683493451,0.6457900044681858,0.6479488850064408,0.003331868590581069,4,870
2018,2018_kk_241,241.0,177,0.708420843,12042.166929695431,Group 4,8312.41757821353,0.6902758969164835,0.6928727294894944,0.003747921461599856,4,2365
2018,2018_kk_242,242.0,177,0.70903956,12095.236813745627,Group 2,7831.134514263753,0.6474560717458681,0.6498810879655088,0.00373147682637202,5,2345
2018,2018_kk_243,243.0,177,0.708081547,16260.525742441352,Group 4,11934.473739540703,0.7339537434752625,0.7353644621831508,0.001918393912727442,4,3290
2018,2018_kk_248_redo,248.0,177,0.708786504,10397.669327431224,Group 2,4481.41908099618,0.4310022698234171,0.4328812747680354,0.004340693520700776,4,2170
2018,2018_kk_249,249.0,177,0.705936043,8155.534034126274,Group 5,4505.9189803745785,0.5524983356724242,0.5537790318464716,0.002312648367665765,4,2155
2018,2018_kk_252,252.0,177,0.70700221,6819.6716143182275,Group 5,3575.0114227022495,0.5242204646916344,0.5254029487434403,0.0022506231733832654,5,1880
2018,2018_kk_253,253.0,177,0.706111454,8918.503340927016,Group 5,5164.635172205092,0.5790921385323229,0.5803194000561418,0.00211480354387626,4,2335
2018,2018_kk_255,255.0,177,0.709532437,12464.82135834389,Group 2,10522.988030399425,0.8442149091334862,0.8442149091334862,0.0,5,2450
2018,2018_kk_257,257.0,177,0.705115353,3664.197120865358,Group 6,2433.792284754334,0.6642088851867106,0.6658677898578034,0.002491342420162735,4,1130
2018,2018_kk_258_redo,258.0,177,0.708700872,10697.649163959895,Group 4,5450.377631532366,0.5094930248689168,0.5116516695867116,0.004218973270503407,4,2200
2018,2018_kk_258,258.0,177,0.708559945,11941.404659509164,Group 4,7267.57000200591,0.6086026065801738,0.6109115753733512,0.0037795466418625704,4,2350
2018,2018_kk_260,260.0,177,0.705936055,8155.534034126274,Group 5,4505.9189803745785,0.5524983356724242,0.5537790318464716,0.002312648367665765,4,2155
2018,2018_kk_262_redo,262.0,177,0.708569644,11996.912366002709,Group 4,7236.485242042152,0.6031956407841379,0.6054734678820618,0.003762059311850084,4,2365
2018,2018_kk_263,263.0,177,0.706268652,8942.995681428476,Group 5,5417.958099540824,0.6058325747369037,0.6071129831178744,0.002109011693993354,4,2415
2018,2018_kk_266,266.0,177,0.70603556,8498.522004917397,Group 5,4814.724603672973,0.5665366990739198,0.5677968180742794,0.002219313247709599,4,2220
2018,2018_kk_267,267.0,178,0.706612047,8498.895952929573,Group 5,5717.868690466949,0.6727778198644728,0.6732182503888929,0.0006542165548330837,4,2350
2018,2018_kk_269_redo,269.0,178,0.705979426,8168.071319358974,Group 5,4627.069921495247,0.5664825563568142,0.567793647903698,0.0023090986518155077,4,2160
2018,2018_kk_283,283.0,178,0.710121716,5188.550631044253,Group 2,4198.879506806799,0.8092586553331423,0.8092586553331423,0.0,3,1020
2018,2018_kk_284,284.0,178,0.705580613,5850.554756487752,Group 6,2595.03426354118,0.4435535383483959,0.4456857445231047,0.0047841022534619625,4,1460
2018,2018_kk_285,285.0,178,0.705854582,6815.882622068769,Group 5,3450.271113772658,0.5062104653330174,0.5076151358575871,0.0027671959036380603,4,1830
2018,2018_kk_286,286.0,178,0.706545008,8615.485098234458,Group 5,5845.347983537198,0.678469977823427,0.6803985999070787,0.0028345474019423277,4,2380
2018,2018_kk_274,274.0,179,0.704623107,1672.962795251175,Group 6,1112.782295412181,0.6651566302435974,0.6651566302435974,0.0,3,605
2018,2018_kk_276,276.0,179,0.705229458,3902.3497225822725,Group 6,2541.5312086624394,0.651282275895214,0.652809393413932,0.0023393007731273546,4,1200
2018,2018_kk_279,279.0,179,0.708796172,10314.300131821929,Group 2,4574.5285202224795,0.4435132254983577,0.44546247073513223,0.00437577880255047,4,2180
2018,2018_kk_281_redo,281.0,179,0.705931347,8065.650981945674,Group 5,4407.527374402979,0.5464564961053835,0.5477373362442963,0.002338420359830241,4,2145
2018,2018_kk_296,296.0,179,0.710735778,1755.9321866452935,Group 1,1566.2719990701933,0.8919888882853467,0.8919888882853467,0.0,2,200
2018,2018_kk_297,297.0,179,0.706612257,8498.895952929573,Group 5,5717.868690466949,0.6727778198644728,0.6732182503888929,0.0006542165548330837,4,2350
2018,2018_kk_298,298.0,179,0.70782328,16484.519936011795,Group 4,11662.876428999176,0.7075047665489281,0.7079251275339014,0.0005937929996038922,5,3445
2018,2018_kk_301,301.0,179,0.706277549,8778.219859626608,Group 5,5252.870091239523,0.5983981006671848,0.5996865872193706,0.0021485999181010272,4,2405
2018,2018_kk_303,303.0,179,0.705193896,3749.4502331722074,Group 6,2471.4174959515244,0.6591412986592948,0.660750023788729,0.002434695530103534,4,1165
2018,2018_kk_287,287.0,180,0.707918692,16624.201541618615,Group 4,12119.966810705962,0.7290555748114386,0.7294850983874793,0.0005888037699334338,5,3395
2018,2018_kk_290,290.0,180,0.706097705,8789.845821823146,Group 5,5035.788925364914,0.5729098129186998,0.5741417822725325,0.002145758054667961,4,2295
2018,2018_kk_291,291.0,180,0.707880276,16514.7386411266,Group 4,11959.82872261423,0.7241912198858966,0.7246207072716435,0.0005927064758664869,5,3395
2018,2018_kk_292,292.0,180,0.709476017,12733.483194982726,Group 2,10600.628330929161,0.8325002804500534,0.8325002804500534,0.0,5,2475
2018,2018_kk_318,318.0,180,0.70919238,13246.030166723469,Group 2,9217.661027032726,0.6958810232962652,0.6966140810607818,0.0010523154562140544,5,2520
2018,2018_kk_319,319.0,180,0.704979226,3122.066242254583,Group 6,2037.52042768827,0.6526192173990792,0.6545330401485058,0.0029239513241262095,4,970
2018,2018_kk_320_redo,320.0,180,0.709286286,13835.035607648828,Group 2,10215.899523024444,0.738407895197356,0.7391526023379739,0.0010075147381776604,5,2670
2018,2018_kk_324,324.0,180,0.705249353,3895.377347930952,Group 6,2575.5931107369893,0.6611921980049064,0.662745333682359,0.002343487910843558,4,1210
2018,2018_kk_325,325.0,180,0.707968478,16545.83486920541,Group 4,12230.318156602905,0.7391780622303677,0.7396156133124936,0.0005915925438163348,4,3380
2018,2018_kk_326,326.0,180,0.704616267,1660.8313487647551,Group 6,1100.650848925761,0.6627107862242431,0.6627107862242431,0.0,3,595
2018,2018_kk_327,327.0,180,0.711304886,1909.923418745603,Group 1,1909.9234187456022,0.9999999999999997,0.9999999999999997,0.0,1,210
2018,2018_kk_304,304.0,181,0.705930755,8065.650981945674,Group 5,4407.527374402979,0.5464564961053835,0.5477373362442963,0.002338420359830241,4,2145
2018,2018_kk_307,307.0,181,0.707957508,16540.84291831277,Group 4,12210.665235966004,0.7382129977455549,0.7386501095213756,0.0005917710837459747,5,3385
2018,2018_kk_308,308.0,181,0.708494818,12142.488123083462,Group 4,7967.133163757981,0.6561367886876556,0.658584719208635,0.003716956147905939,4,2340
2018,2018_kk_311,311.0,181,0.705598114,5682.74579486297,Group 6,2411.4625385639447,0.42434812775609876,0.42644854662574105,0.004925374670078615,4,1425
2018,2018_kk_314,314.0,181,0.707701719,15149.373087577389,Group 4,10398.831892479977,0.6864199483612364,0.6868637483753768,0.0006461252543754845,5,3305
2018,2018_kk_330,330.0,181,0.70540303,5341.056578967458,Group 6,2964.9268998138396,0.5551199198093917,0.5560703381379806,0.0017091692604416719,4,1495
2018,2018_kk_332,332.0,181,0.705942304,8174.581536911143,Group 5,4542.601910926579,0.5556984036938302,0.5569835092934124,0.002307259691068115,4,2160
2018,2018_kk_333,333.0,181,0.705998389,8277.104916980681,Group 5,4685.013161549723,0.5660207534567195,0.5673134799567778,0.0022786810920776153,4,2155
2018,2018_kk_336,336.0,182,0.705820629,6558.148823129101,Group 5,3241.5053613052737,0.49427139406675563,0.49569699189286426,0.002875946090907036,4,1790
2018,2018_kk_338,338.0,182,0.705977725,8166.367347946773,Group 5,4625.365950083049,0.566392099817305,0.5677032561658992,0.0023095804618937224,4,2160
2018,2018_kk_341,341.0,182,0.706172875,8847.587604046208,Group 5,5262.8194502267115,0.59483100769976,0.5961017501386662,0.0021317542493550466,4,2295
2018,2018_kk_342,342.0,182,0.709157084,13043.648911232945,Group 2,8981.033013880053,0.6885368561358437,0.6892734432796229,0.0010686428600447002,5,2445
2018,2018_kk_343,343.0,182,0.708775976,10326.525494248743,Group 2,4436.898432065651,0.4296603377909383,0.4315464540357006,0.004370598407480459,4,2165
2018,2018_kk_347_redo,347.0,182,0.708631572,11893.81239176741,Group 4,6624.511955042141,0.5569712836253797,0.5590928566478667,0.003794670236366758,4,2285
2018,2018_kk_348,348.0,182,0.704985366,3125.007028497713,Group 6,2037.52042768827,0.6520050704230796,0.6539152875919924,0.0029211997412493845,4,975
2018,2018_kk_349,349.0,182,0.70685053,8002.663129427746,Group 5,4888.171182201091,0.6108180618307039,0.611242743213252,0.000694783516472724,5,2175
2018,2018_kk_354,354.0,182,0.705892769,7468.651143608634,Group 5,3950.190681980718,0.5289028240877377,0.5302418650075854,0.0025253398650982527,4,1980
2018,2018_kk_358,358.0,183,0.707786587,16034.740417745115,Group 4,11112.962616517087,0.693055349010748,0.6934786824346035,0.0006104490802362832,5,3390
2018,2018_kk_359,359.0,184,0.704988902,3138.499246082213,Group 6,2051.01264527277,0.6535010794834658,0.6554074248374074,0.002908641681034483,4,980
2018,2018_kk_361_redo,361.0,184,0.708406169,12226.676878082828,Group 4,8496.70936977573,0.6949320289151237,0.6975067792465974,0.0036913624470500356,4,2400
2018,2018_kk_362,362.0,184,0.709083319,12382.642373374965,Group 2,8156.997375215843,0.6587444851637594,0.6599245837109634,0.0017882324379674087,5,2345
2018,2018_kk_364,364.0,185,0.709941295,7578.95906989211,Group 2,6649.5999087656455,0.87737641111978,0.87737641111978,0.0,5,1505
2018,2018_kk_366,366.0,185,0.704744237,2564.084263585411,Group 6,1585.403146577331,0.6183116401800421,0.6205208467959086,0.0035602456021804384,3,800
2018,2018_kk_367,367.0,185,0.708553858,12145.101927157215,Group 4,7443.820549321561,0.6129072109865713,0.6151933656291748,0.0037161562044242267,4,2375
2018,2018_kk_368_redo,368.0,185,0.70569436,5748.844582489569,Group 5,2399.3952847691235,0.4173700037182171,0.4194120134148157,0.004868743935045568,4,1555
2018,2018_kk_369,369.0,185,0.706677047,8385.254816940136,Group 5,5599.199046709988,0.6677434578849437,0.6681865208890767,0.0006630828223583271,4,2260
2018,2018_kk_370,370.0,185,0.704937061,2915.346451444956,Group 6,1879.869501381695,0.6448185602263362,0.646844010758303,0.0031312812645390613,4,915
2018,2018_kk_373,373.0,185,0.70887864,10803.3824992314,Group 2,5644.196073486296,0.5224471200466936,0.5246388944773863,0.004177681932781782,5,2150
2018,2018_kk_376,376.0,185,0.706623179,8551.494553997774,Group 5,5757.492877918498,0.6732732906000511,0.6737113327193602,0.0006501925944172274,4,2355
2018,2018_kk_379,379.0,186,0.705505976,5621.077147600131,Group 6,2795.3126770015047,0.49729128485541935,0.499555977455582,0.004533411073765104,4,1470
2018,2018_kk_382,382.0,186,0.705856477,6818.333954427834,Group 5,3460.8229540844227,0.5075760408944123,0.5089839929447155,0.0027662010393636203,4,1835
2018,2018_kk_384,384.0,186,0.7052394,3908.737440430452,Group 6,2562.704453064539,0.6556348417156205,0.6571696468711707,0.002335477852419966,4,1210
2018,2018_kk_386_redo,386.0,186,0.708000835,16767.90782841101,Group 4,12412.618877549026,0.7402604430182684,0.7406928280377036,0.0005837575349294979,4,3395
2018,2018_kk_387,387.0,186,0.70627089,8881.096060668811,Group 5,5417.958099540824,0.6100551173559553,0.6113534554882893,0.0021237111210845906,4,2400
2018,2018_kk_389,389.0,186,0.70567493,5691.782818390738,Group 5,2276.4321455723834,0.3999506337833194,0.4019271323605244,0.0049175544969980904,4,1520
2018,2018_kk_391,391.0,186,0.70762115,13493.209764272684,Group 4,8995.955821330781,0.6667024361505347,0.6671864338668703,0.0007254309916501678,5,3070
2018,2018_kk_392,392.0,186,0.704844789,2675.5642201616006,Group 6,1678.5059822209398,0.627346549775419,0.6294943243215863,0.0034119045449406784,4,820
2018,2018_kk_393,393.0,186,0.71063907,1801.5778581562788,Group 1,1536.6423692321434,0.8529425260614224,0.8529425260614224,0.0,2,215
2018,2018_kk_395,395.0,187,0.705100731,3579.5736417309836,Group 6,2378.998652383559,0.6646039138988465,0.6663031464327488,0.0025502393962862024,4,1100
2018,2018_kk_398,398.0,187,0.707170997,8034.285586464186,Group 5,3812.045641551825,0.47447226023110173,0.47538041584107615,0.0019103765736071152,5,2040
2018,2018_kk_400,400.0,187,0.705950412,8178.243387328784,Group 5,4594.714254935568,0.5618216574545252,0.5631203405650259,0.002306226603708984,4,2170
2018,2018_kk_401,401.0,187,0.70569774,5754.980873487032,Group 5,2405.1200956333737,0.41791973744233735,0.4199622459156773,0.004863552600749909,4,1565
2018,2018_kk_402,402.0,187,0.707894987,16543.637801358476,Group 4,12075.68722727603,0.7299293766141591,0.730361510419663,0.0005916711099077682,5,3375
2018,2018_kk_405,405.0,187,0.709948201,7359.087583379477,Group 2,6455.392149369511,0.8772000708279426,0.8772000708279426,0.0,5,1455
2018,2018_kk_406,406.0,187,0.705818898,6574.252047740752,Group 5,3226.6900121503236,0.4908071653959752,0.49221929413540577,0.0028689016384679505,4,1795
2018,2018_kk_408,408.0,188,0.705978737,8179.405886250074,Group 5,4638.404488386348,0.567083300779058,0.5683939597463906,0.002305898831010533,4,2165
2018,2018_kk_409,409.0,188,0.707036852,7282.1185166081505,Group 5,3630.9503050528097,0.4986118114902675,0.49966495461334925,0.002107698595545196,5,1955
2018,2018_kk_411_redo,411.0,188,0.706764728,8141.909339486782,Group 5,5403.220103397811,0.6636305905782043,0.6640840943029432,0.000682901049173424,4,2210
2018,2018_kk_414,414.0,189,0.709054647,12308.292398362672,Group 2,8018.526371764299,0.6514735035731662,0.6538711741387011,0.0036668852525776697,5,2370
2018,2018_kk_419,419.0,190,0.708165943,14950.888769644256,Group 4,10877.359001341141,0.7275392900672325,0.7290604290185523,0.002086437407345733,4,3050
2018,2018_kk_421_redo,421.0,190,0.706374895,8488.296799941494,Group 5,5296.720957843629,0.6240027985213873,0.6253924121343201,0.002221986685432175,4,2345
2018,2018_kk_417_redo,417.0,191,0.705388678,5331.992387494763,Group 6,2992.5142922251393,0.5612375402567243,0.5622000688189495,0.0017120747854891783,4,1495
2018,2018_kk_417,417.0,191,0.705690767,5814.901557062479,Group 5,2378.3413115062735,0.40900800953675015,0.4109862653180546,0.004813435261087244,4,1550
2018,2018_kk_426,426.0,191,0.705802255,6508.314173652871,Group 5,3143.2517974845737,0.48295944443019795,0.48436311295374834,0.002897967425699552,4,1790
2018,2018_kk_422,422.0,192,0.706023062,8468.829173973518,Group 5,4752.145962936124,0.5611337606785672,0.5623862479715165,0.0022270944523748305,4,2215
2018,2018_kk_423,423.0,192,0.705266048,4096.520437573577,Group 6,2756.865384649614,0.6729773295803553,0.6744803553654528,0.00222842040267157,4,1255
2018,2018_kk_433,433.0,194,0.705649992,5520.805954255796,Group 6,2252.5823063365447,0.40801693176702,0.41009605682447836,0.005069848936265836,4,1490
2018,2018_kk_429,429.0,195,0.706654346,8533.976446425855,Group 5,5676.854953236823,0.6652063066818479,0.6656399892910718,0.0006515272763072923,4,2295
2018,2018_kk_428,428.0,196,0.70835143,12691.852310584269,Group 4,8857.236157885565,0.6978678872979907,0.6995873363049182,0.0024578046481077416,4,2495
2018,2018_kk_435,435.0,197,0.706688787,8357.817276785758,Group 5,5637.56736158551,0.6745262758069773,0.6749753096318067,0.0006652596301254301,4,2275
2018,2018_kk_436,436.0,198,0.706187697,8984.581139385044,Group 5,5361.765016775551,0.5967740658795521,0.5980294792982223,0.0020992500572770906,4,2330
2019,2019_kk_006,6.0,152,0.708244122158032,13938.742846711713,Group 4,10089.527470267003,0.7238477372905421,0.725471299750866,0.0022379416813339084,4,2795
2019,2019_kk_007,7.0,152,0.708755159153809,10447.117387639253,Group 2,4398.824715141431,0.4210563117004889,0.42288322994549143,0.004320148248106235,4,2185
2019,2019_kk_009,9.0,154,0.706665418465558,8409.125794725516,Group 5,5613.387781824588,0.6675352371759609,0.6679769038586532,0.0006612005297502025,4,2270
2019,2019_kk_011,11.0,154,0.709552757583921,12382.871359950432,Group 2,10522.47556758872,0.8497605492068071,0.8497605492068071,0.0,5,2410
2019,2019_kk_013,13.0,154,0.709022108063696,12176.462657767688,Group 2,7691.784093370563,0.6316928248832406,0.6340429591110431,0.0037065851675057958,5,2360
2019,2019_kk_014,14.0,155,0.709004671265727,11998.393163150233,Group 2,7533.443312961463,0.6278710166039869,0.6302417307550355,0.0037615950124541522,5,2355
2019,2019_kk_015,15.0,155,0.709175582312146,13182.526804780422,Group 2,9140.896807958732,0.6934100679881751,0.6941440452879567,0.001057384709649456,5,2485
