"year","quartile","mgmt_river","total_run_prop","within_quartile_prop","cpue_prop_in_quartile","edge_count"
"2021","Q1","Holitna and Hoholitna",0.00778944931004077,0.0493515274430937,0.146511752016142,477
"2021","Q1","Johnson",0.00768956954234907,0.0487187203087186,0.146511752016142,200
"2021","Q1","N. Fork Kusko",0.00711848320123549,0.0451004949228093,0.146511752016142,177
"2021","Q1","Tatlawiksuk",0.00652561768329193,0.0413442834482523,0.146511752016142,62
"2021","Q1","E. Fork Kuskokwim",0.00563242585565522,0.0356852979103736,0.146511752016142,81
"2021","Q1","George",0.00512821282335515,0.0324907610040679,0.146511752016142,65
"2021","Q1","Swift",0.00441699149012459,0.0279846839056783,0.146511752016142,277
"2021","Q1","Tuluksak",0.00354510654565881,0.0224606921507595,0.146511752016142,189
"2021","Q1","Kisaralik",0.00326774343872823,0.0207034057960307,0.146511752016142,237
"2021","Q1","Aniak",0.00310341400499192,0.0196622656286133,0.146511752016142,165
"2021","Q1","Oskakawlik",0.00176179476261459,0.0111621835017523,0.146511752016142,25
"2021","Q1","Holokuk",0.000897382858162198,0.00568553860341145,0.146511752016142,21
"2021","Q2","Lower Kusko",0.0410215957324433,0.146031585903041,0.271644912796366,1105
"2021","Q2","Holitna and Hoholitna",0.0275747189239774,0.0981624401342906,0.271644912796366,477
"2021","Q2","Middle Kusko Main",0.0238425739937906,0.0848764859132523,0.271644912796366,249
"2021","Q2","Stony",0.0227758883113053,0.0810792225671509,0.271644912796366,299
"2021","Q2","Big River",0.0177891798058517,0.0633271839522407,0.271644912796366,166
"2021","Q2","Upper Kusko Main",0.0168717078015275,0.0600611020404844,0.271644912796366,159
"2021","Q2","Johnson",0.0163173779645397,0.058087759371499,0.271644912796366,200
"2021","Q2","Kwethluk",0.0139663145297916,0.049718277009715,0.271644912796366,166
"2021","Q2","S. Fork Kusko",0.01307417491663,0.0465423751406934,0.271644912796366,137
"2021","Q2","Tuluksak",0.0128202696270501,0.0456385050828743,0.271644912796366,189
"2021","Q2","Swift",0.0123786369627434,0.0440663498021303,0.271644912796366,277
"2021","Q2","Kisaralik",0.0122725859145511,0.0436888217592136,0.271644912796366,237
"2021","Q2","Takotna and Nixon Fork",0.010485289173927,0.0373262760597479,0.271644912796366,127
"2021","Q2","Aniak",0.009202200556621,0.0327586461981151,0.271644912796366,165
"2021","Q2","N. Fork Kusko",0.0070493716466246,0.0250948531571229,0.271644912796366,177
"2021","Q2","Tatlawiksuk",0.00697928921871019,0.0248453687597088,0.271644912796366,62
"2021","Q2","George",0.00622418836317445,0.0221573071794173,0.271644912796366,65
"2021","Q2","E. Fork Kuskokwim",0.00609739244314993,0.0217059300704432,0.271644912796366,81
"2021","Q2","Oskakawlik",0.00242961646933412,0.00864912102559689,0.271644912796366,25
"2021","Q2","Holokuk",0.00173668905566829,0.00618238887326167,0.271644912796366,21
"2021","Q3","Lower Kusko",0.0670306603494851,0.174261858229131,0.461105763013837,1105
"2021","Q3","Holitna and Hoholitna",0.0444992175472628,0.115686109895051,0.461105763013837,477
"2021","Q3","Stony",0.0347481348227311,0.0903358927486982,0.461105763013837,299
