"fish_id","top_mgmt_unit","pct_in_top_unit","total_assignment","n_units_assigned","year","watershed"
36,"Big River",23.9055066526619,1728.15079850014,13,2020,"Kusko"
37,"Aniak",33.8779944401904,1075.82430732657,10,2020,"Kusko"
38,"Swift",26.5777265864094,1253.78996220252,10,2020,"Kusko"
39,"Aniak",22.8621408642005,1497.45643331595,10,2020,"Kusko"
40,"Holitna",24.7024050925218,2241.42454908416,12,2020,"Kusko"
41,"Middle Kusko Main",20.6356957778188,1549.30160325207,10,2020,"Kusko"
42,"Holitna",21.5469772910497,1694.58837282834,12,2020,"Kusko"
43,"Big River",25.9686519645655,1419.70455739192,13,2020,"Kusko"
44,"Swift",26.6185208223827,1025.70630069673,10,2020,"Kusko"
45,"Kwethluk",49.5406631998297,617.355260581,9,2020,"Kusko"
46,"Takotna and Nixon Fork",19.3128289656107,1245.78164904418,13,2020,"Kusko"
47,"Big River",26.5139543597112,1416.46664171269,13,2020,"Kusko"
48,"E. Fork Kuskokwim",41.7000680536201,147.680829317202,5,2020,"Kusko"
49,"Aniak",31.6247679681133,2015.28154802481,10,2020,"Kusko"
50,"Kwethluk",65.1714578374882,929.585782822256,7,2020,"Kusko"
51,"Takotna and Nixon Fork",18.9697899118163,2635.26291831117,13,2020,"Kusko"
52,"Swift",26.6031764980076,640.209149588639,7,2020,"Kusko"
53,"Big River",25.7884882092269,2675.76019656923,11,2020,"Kusko"
54,"Middle Kusko Main",21.8879693774867,2673.27397707391,10,2020,"Kusko"
55,"Big River",24.4089831317914,2847.04204622899,13,2020,"Kusko"
56,"Big River",21.6299674402718,2583.12550700742,14,2020,"Kusko"
57,"Stony",21.0440980979383,1891.03776838829,14,2020,"Kusko"
58,"Big River",25.78738470155,2171.22916913715,11,2020,"Kusko"
59,"Kwethluk",32.7689618275972,1298.85524360992,10,2020,"Kusko"
60,"Big River",22.8052288892308,2128.24475031499,14,2020,"Kusko"
61,"Big River",25.0068811388804,2415.42659207429,13,2020,"Kusko"
62,"Aniak",23.7009860736233,2031.15860494355,10,2020,"Kusko"
63,"Big River",25.9031613028941,2141.21717961108,11,2020,"Kusko"
64,"Big River",24.4833491364094,2236.18725344783,13,2020,"Kusko"
65,"Hoholitna",24.9019675982469,2749.05658639513,14,2020,"Kusko"
66,"Holitna",25.5895893517817,3012.79659642739,12,2020,"Kusko"
67,"N. Fork Kusko",68.3799831326382,197.442099338187,2,2020,"Kusko"
68,"Kisaralik",24.3449502220542,2082.48189759831,11,2020,"Kusko"
69,"Swift",29.1995646889068,1393.57265414356,10,2020,"Kusko"
70,"Aniak",28.7538535799603,1560.01201466938,10,2020,"Kusko"
71,"Swift",25.8906601630969,1918.30172796793,11,2020,"Kusko"
72,"Stony",19.3699933189987,1798.60936882756,13,2020,"Kusko"
73,"Big River",26.9927446954262,2118.59353554705,11,2020,"Kusko"
74,"Stony",21.2278002332944,1785.44389528259,12,2020,"Kusko"
75,"Stony",21.1064368813462,1783.20273995485,12,2020,"Kusko"
76,"Big River",24.4979342921692,2258.03214295891,13,2020,"Kusko"
77,"Big River",24.1165586990834,2125.97627795591,13,2020,"Kusko"
78,"Hoholitna",24.7103701339841,2608.29772743053,14,2020,"Kusko"
79,"Big River",20.8353209156551,6677.9428078156,14,2020,"Kusko"
80,"Holitna",25.5497253873962,9878.88813262188,13,2020,"Kusko"
81,"Big River",26.0460931911899,6986.34262098146,11,2020,"Kusko"
82,"Middle Kusko Main",22.0620962636692,8074.91743627413,10,2020,"Kusko"
83,"Kisaralik",27.1584660325568,7669.51681736654,11,2020,"Kusko"
84,"Kisaralik",24.6552909731052,7866.82773449687,11,2020,"Kusko"
85,"Aniak",22.3638550327282,984.797216854124,10,2020,"Kusko"
86,"Hoholitna",22.3633785863733,1145.26608072914,15,2020,"Kusko"
87,"Holitna",25.6281957038058,1479.27847422906,13,2020,"Kusko"
88,"Holitna",25.2340470431165,1486.63136529239,13,2020,"Kusko"
89,"Holitna",24.4986791924131,1453.6018093292,13,2020,"Kusko"
90,"Stony",18.9031848441926,970.754316224278,14,2020,"Kusko"
91,"Big River",24.4181489729246,1099.58722001546,13,2020,"Kusko"
92,"Holitna",25.4188437239835,877.326709942099,13,2020,"Kusko"
93,"Stony",21.1833574033028,534.583494370949,12,2020,"Kusko"
94,"Hoholitna",24.1644287911366,846.052693242795,14,2020,"Kusko"
95,"Holitna",22.3113285402114,817.475867766403,12,2020,"Kusko"
96,"E. Fork Kuskokwim",32.2254844481717,84.6425382490815,5,2020,"Kusko"
97,"Swift",27.8802431572434,385.900060079187,10,2020,"Kusko"
98,"Hoholitna",24.5257916324259,763.509979393804,15,2020,"Kusko"
99,"Holitna",25.5909392160416,866.537903802605,12,2020,"Kusko"
100,"Holitna",24.6552823679991,871.613344867725,13,2020,"Kusko"
101,"Holitna",24.3662741511825,860.406242497032,14,2020,"Kusko"
102,"Holitna",24.2724862750953,858.74126460357,14,2020,"Kusko"
103,"Aniak",31.5766709981527,1233.35753971366,10,2020,"Kusko"
104,"Kwethluk",65.8076473799477,259.671330122687,3,2020,"Kusko"
105,"Holitna",24.7099048573021,2884.37377724567,13,2020,"Kusko"
106,"Big River",25.204690002726,2260.47488815805,13,2020,"Kusko"
107,"Big River",26.358610001396,2212.98609616703,13,2020,"Kusko"
108,"Big River",24.4661649089561,2169.43358079154,13,2020,"Kusko"
109,"Stony",18.9621320586079,1916.75338178683,14,2020,"Kusko"
110,"Kwethluk",65.7313931565904,651.704882363423,6,2020,"Kusko"
111,"Stony",19.8244682913599,1829.23776403137,14,2020,"Kusko"
112,"Kisaralik",24.9092616016315,1640.23864112665,14,2020,"Kusko"
113,"Hoholitna",22.4701005002495,2286.47156485648,15,2020,"Kusko"
114,"Holitna",24.4927376977942,2821.77915119893,12,2020,"Kusko"
115,"Swift",28.6575568758442,1357.54723377349,10,2020,"Kusko"
116,"Aniak",21.4357956520286,1948.74901389068,10,2020,"Kusko"
117,"Middle Kusko Main",20.6424218207407,1982.50379105025,10,2020,"Kusko"
118,"Holitna",24.3360650798955,5607.6026232654,14,2020,"Kusko"
119,"Big River",26.7726820820962,4281.04174399309,13,2020,"Kusko"
120,"Hoholitna",24.8166017736171,5169.50122310475,14,2020,"Kusko"
121,"Middle Kusko Main",21.3565962359536,3986.61057071609,10,2020,"Kusko"
122,"Middle Kusko Main",20.9187296860563,3968.85891545296,10,2020,"Kusko"
123,"Kisaralik",22.3850250407985,3450.31684020814,15,2020,"Kusko"
124,"Big River",19.7286623107302,3804.27858709344,14,2020,"Kusko"
125,"Hoholitna",24.4903896087801,4942.6676250499,15,2020,"Kusko"
126,"Takotna and Nixon Fork",19.9841250816578,3762.31728081184,13,2020,"Kusko"
127,"Aniak",28.2276593707056,1486.27970673795,10,2020,"Kusko"
128,"Middle Kusko Main",21.6337368160988,1848.40660887874,10,2020,"Kusko"
129,"Holitna",20.2861870017842,2232.23255643265,12,2020,"Kusko"
130,"Hoholitna",24.5508501444261,2437.52496294498,14,2020,"Kusko"
131,"Takotna and Nixon Fork",19.9482779208022,1749.66583384765,13,2020,"Kusko"
132,"Aniak",24.3431819597575,1642.24078187979,10,2020,"Kusko"
133,"Aniak",22.6416194534603,1783.16237913821,10,2020,"Kusko"
134,"Big River",19.6032069732384,8794.29137382021,14,2020,"Kusko"
135,"Aniak",29.2519296674048,1421.9922341625,10,2020,"Kusko"
136,"Kisaralik",28.2083691307666,1789.42378223043,11,2020,"Kusko"
137,"Big River",26.7619626377125,1999.42685297142,11,2020,"Kusko"
138,"Big River",26.1460454509209,1919.10536978578,11,2020,"Kusko"
139,"Stony",20.1143119284698,1672.26053408996,14,2020,"Kusko"
140,"Hoholitna",24.4003808367821,2324.4949512914,15,2020,"Kusko"
141,"N. Fork Kusko",52.2775723363761,172.485854373723,3,2020,"Kusko"
142,"Hoholitna",22.8968838600927,2147.93301476611,15,2020,"Kusko"
143,"Big River",19.9271847558849,1806.17083633086,14,2020,"Kusko"
144,"Kwethluk",63.3173954248198,1275.44794272241,7,2020,"Kusko"
145,"Kwethluk",63.2661158385806,1307.29995126106,7,2020,"Kusko"
146,"Middle Kusko Main",22.1579460740338,3671.37387945125,10,2020,"Kusko"
147,"Middle Kusko Main",23.2352464593476,3621.94593004319,10,2020,"Kusko"
148,"Big River",23.9007565803257,9462.5790510764,13,2020,"Kusko"
149,"Big River",22.5191340765255,3038.90078525952,14,2020,"Kusko"
150,"Takotna and Nixon Fork",18.4428366415532,2788.56263021398,13,2020,"Kusko"
151,"Takotna and Nixon Fork",19.9116211727673,2954.68152049475,13,2020,"Kusko"
152,"Holitna",20.1730192916323,3369.5976046347,12,2020,"Kusko"
153,"Takotna and Nixon Fork",18.7468277200563,1454.83074125979,13,2020,"Kusko"
154,"Kisaralik",21.205853883755,1426.66038745401,15,2020,"Kusko"
155,"Kwethluk",44.4221489509608,798.270150119761,9,2020,"Kusko"
156,"Kwethluk",34.1436491664524,950.657564102657,10,2020,"Kusko"
157,"Big River",22.6636336074306,1561.05831060763,14,2020,"Kusko"
158,"Hoholitna",18.486652114863,1536.85854879999,16,2020,"Kusko"
159,"Kwethluk",65.7294702773048,507.412722816617,6,2020,"Kusko"
160,"Takotna and Nixon Fork",19.6677234230683,1564.732799032,12,2020,"Kusko"
161,"Big River",23.5824120709217,1585.02314266503,13,2020,"Kusko"
162,"Aniak",24.9992719847356,843.87535726084,10,2020,"Kusko"
163,"Holitna",25.269810472681,1353.53493932814,13,2020,"Kusko"
164,"Aniak",25.2146251642709,826.723914500041,10,2020,"Kusko"
165,"Stony",20.5784176556191,817.043770617963,14,2020,"Kusko"
166,"Holitna",24.3695066210597,1315.41841179072,14,2020,"Kusko"
167,"N. Fork Kusko",50.3402673329463,85.4997135426589,3,2020,"Kusko"
168,"Holitna",24.3363823404769,1315.75497703722,14,2020,"Kusko"
169,"Swift",26.9382299600332,812.847186238134,10,2020,"Kusko"
170,"Kwethluk",61.1822956415016,357.492396145002,7,2020,"Kusko"
171,"Kwethluk",50.901140078309,430.836981449742,9,2020,"Kusko"
172,"Takotna and Nixon Fork",20.0407477782079,894.064393033865,13,2020,"Kusko"
173,"Big River",20.7354991239806,908.277485527228,14,2020,"Kusko"
174,"Aniak",29.0110335277587,708.820050135328,10,2020,"Kusko"
175,"Aniak",27.2788074847125,789.557325990792,10,2020,"Kusko"
176,"Aniak",27.8476325430187,759.88386760891,10,2020,"Kusko"
177,"Holitna",21.5749790521145,1216.7104136953,12,2020,"Kusko"
178,"Hoholitna",24.6526788667214,3904.84413530785,14,2020,"Kusko"
179,"Holitna",21.8075852228769,4003.7632439264,12,2020,"Kusko"
180,"Aniak",30.9486965853228,2231.6613531345,10,2020,"Kusko"
181,"Takotna and Nixon Fork",18.2149156623366,2700.36973214324,13,2020,"Kusko"
182,"Aniak",29.1407210250698,2280.03176809313,10,2020,"Kusko"
183,"Kwethluk",65.5672821814291,1010.76023727109,6,2020,"Kusko"
184,"Big River",22.4989454750753,2941.78757075596,14,2020,"Kusko"
185,"Takotna and Nixon Fork",20.0779814264403,2878.28278713212,13,2020,"Kusko"
186,"Aniak",35.6827330061973,480.59178862352,10,2020,"Kusko"
187,"Big River",25.1252823725221,888.642430490136,13,2020,"Kusko"
188,"Kisaralik",23.8994206715744,791.945398976879,11,2020,"Kusko"
189,"Aniak",24.1510696553889,744.483358111875,10,2020,"Kusko"
190,"Aniak",35.6901779361188,478.532433786813,10,2020,"Kusko"
191,"Big River",24.5191787204425,871.649159946061,13,2020,"Kusko"
192,"Big River",23.4805772065674,792.022727292215,13,2020,"Kusko"
193,"Holitna",24.6765718535217,7036.72162330857,12,2020,"Kusko"
194,"Big River",27.0182602704855,5312.72502950027,11,2020,"Kusko"
195,"Aniak",29.5796900168887,3730.406182332,10,2020,"Kusko"
196,"Big River",23.1454356396355,4943.53302818767,14,2020,"Kusko"
197,"Takotna and Nixon Fork",18.7608659904956,1363.73573774672,13,2020,"Kusko"
198,"Big River",26.9032523676697,1561.29154814264,11,2020,"Kusko"
199,"Kwethluk",32.3041961096499,888.926876911568,10,2020,"Kusko"
200,"Kwethluk",61.588199236192,542.517537408351,7,2020,"Kusko"
201,"Holitna",25.2338437536648,2124.88350494115,13,2020,"Kusko"
202,"Aniak",32.3695861848087,1044.85264405274,10,2020,"Kusko"
203,"Holitna",25.4253556580101,8031.25515562974,13,2020,"Kusko"
204,"Takotna and Nixon Fork",18.1467801397759,2405.6479521769,13,2020,"Kusko"
205,"Kisaralik",20.3638761496206,2482.83554258767,15,2020,"Kusko"
206,"Holitna",19.6578343060671,2803.74436659113,13,2020,"Kusko"
207,"Swift",30.2671514524132,1298.52619817182,8,2020,"Kusko"
208,"Holitna",24.6234279976219,3822.24158514923,13,2020,"Kusko"
209,"Holitna",24.4958991010979,3766.87144653943,12,2020,"Kusko"
210,"Hoholitna",24.5440514486932,1717.46878128819,14,2020,"Kusko"
211,"Aniak",24.472808943219,1173.29080694239,10,2020,"Kusko"
212,"Takotna and Nixon Fork",20.0497139890194,1226.99080382974,13,2020,"Kusko"
213,"Stony",20.9165031462566,1117.3949413985,12,2020,"Kusko"
214,"Takotna and Nixon Fork",19.4806707768199,1329.0253231011,13,2020,"Kusko"
215,"Takotna and Nixon Fork",19.8090308378041,1258.51076262664,13,2020,"Kusko"
216,"Hoholitna",24.6401985151259,1521.87231266168,15,2020,"Kusko"
217,"Aniak",29.9263263766879,953.04544928917,10,2020,"Kusko"
218,"Aniak",24.2089845332273,1199.27782581257,10,2020,"Kusko"
219,"Aniak",35.6877578729315,775.813507785015,10,2020,"Kusko"
220,"Takotna and Nixon Fork",19.8902475543751,395.606389223243,13,2020,"Kusko"
221,"Big River",24.5456237166834,448.679569402687,13,2020,"Kusko"
222,"Aniak",24.4122567479773,360.29496036905,10,2020,"Kusko"
223,"Aniak",24.8531501042671,360.325599473485,10,2020,"Kusko"
224,"Big River",24.528533421216,448.475286631576,13,2020,"Kusko"
225,"Middle Kusko Main",21.092675447374,405.532258326061,10,2020,"Kusko"
226,"Aniak",25.2443996353917,359.143525256605,10,2020,"Kusko"
227,"Aniak",25.0109494393911,1282.67873270622,10,2020,"Kusko"
228,"Aniak",37.064020329591,836.940831689681,10,2020,"Kusko"
229,"Big River",24.3173462497151,1505.43216413831,13,2020,"Kusko"
230,"Takotna and Nixon Fork",19.9491076532305,1338.33005760973,13,2020,"Kusko"
231,"Stony",18.62425699138,1251.95077934104,13,2020,"Kusko"
232,"Holitna",24.6734803241918,1995.9947365105,12,2020,"Kusko"
233,"Hoholitna",24.1886844587794,1958.76790487724,14,2020,"Kusko"
234,"Aniak",29.9928905146107,1039.83498810991,10,2020,"Kusko"
235,"Middle Kusko Main",22.8835239462529,1422.0663921735,11,2020,"Kusko"
236,"Aniak",36.1580747978002,880.776757623262,10,2020,"Kusko"
237,"Aniak",36.0118659750132,846.435610381722,10,2020,"Kusko"
238,"Kwethluk",67.3500751460575,655.528395533645,5,2020,"Kusko"
239,"Kisaralik",26.5078582894301,2017.74866621446,14,2020,"Kusko"
240,"Hoholitna",22.3967357135442,2886.78482267683,15,2020,"Kusko"
241,"Big River",24.2728827949391,2188.72568814962,13,2020,"Kusko"
242,"Aniak",37.0604674199785,1228.09451306004,10,2020,"Kusko"
243,"Kwethluk",38.931209055987,1187.4203256975,10,2020,"Kusko"
244,"Big River",24.4638732176273,2076.7085642694,13,2020,"Kusko"
245,"Aniak",24.4769593401672,1648.01445290646,10,2020,"Kusko"
1,"Kisaralik",28.2985486178495,1727.9269873921,11,2021,"Kusko"
2,"Big River",22.5454270163065,1583.74204206977,14,2021,"Kusko"
3,"Aniak",35.7298479952746,974.941274218216,10,2021,"Kusko"
4,"Kwethluk",44.4254791686516,817.125398829025,9,2021,"Kusko"
5,"Big River",26.6528547190688,1871.62030720926,11,2021,"Kusko"
6,"Swift",26.3563990779066,2610.57722724182,10,2021,"Kusko"
7,"Big River",26.472651871687,1008.50086990599,13,2021,"Kusko"
8,"Big River",24.573236078186,1001.74004806217,13,2021,"Kusko"
9,"Big River",25.7706061442835,930.44176260885,11,2021,"Kusko"
10,"Big River",26.8845728014759,981.731698393804,11,2021,"Kusko"
11,"Swift",26.2629349877202,841.151771184592,11,2021,"Kusko"
12,"Big River",24.4359530298448,7172.44506574471,13,2021,"Kusko"
13,"N. Fork Kusko",100,171.530711851183,1,2021,"Kusko"
14,"E. Fork Kuskokwim",33.8730582887873,890.026607689102,5,2021,"Kusko"
15,"Big River",26.9834374828635,2167.15924192943,11,2021,"Kusko"
16,"Big River",25.3324516392336,2058.45131382173,11,2021,"Kusko"
17,"Big River",24.3819185094334,2332.55028611787,13,2021,"Kusko"
18,"N. Fork Kusko",68.2893190853995,163.912934905447,2,2021,"Kusko"
19,"Big River",24.3743152151535,2187.96597330957,13,2021,"Kusko"
20,"Big River",26.9605522874397,2221.00925242857,11,2021,"Kusko"
21,"Aniak",27.3070382369223,1740.65375369755,10,2021,"Kusko"
22,"Holitna",20.6393894784703,2598.28033831484,12,2021,"Kusko"
23,"Big River",24.2882187096523,2205.06995635357,13,2021,"Kusko"
24,"Swift",27.9140137939877,1308.47510482864,10,2021,"Kusko"
25,"N. Fork Kusko",67.1800808708298,171.784204843556,2,2021,"Kusko"
26,"Takotna and Nixon Fork",19.9490878423368,1978.264514057,13,2021,"Kusko"
27,"Big River",26.0086616512259,2172.17027973937,13,2021,"Kusko"
28,"E. Fork Kuskokwim",48.5471843929701,201.817545309963,5,2021,"Kusko"
29,"E. Fork Kuskokwim",52.2910004122315,181.729477097707,5,2021,"Kusko"
30,"Holitna",24.7091976655108,2826.88100064643,13,2021,"Kusko"
31,"Takotna and Nixon Fork",19.0459843475415,1911.19419204995,13,2021,"Kusko"
32,"Big River",23.9102374953191,2048.96855232776,13,2021,"Kusko"
33,"Big River",27.0223168997208,2867.37651517592,11,2021,"Kusko"
34,"Kisaralik",29.3627784509064,2105.16444748338,12,2021,"Kusko"
35,"Big River",24.2725670650964,2818.60185970015,13,2021,"Kusko"
36,"Hoholitna",24.6270680197411,1901.48370395125,14,2021,"Kusko"
37,"Big River",24.3563106436175,1500.61394062806,13,2021,"Kusko"
38,"Big River",22.3448078992102,1397.7274103592,14,2021,"Kusko"
39,"Big River",22.0573663537319,1401.38628502568,14,2021,"Kusko"
40,"Big River",22.3407331145953,1397.62316026781,14,2021,"Kusko"
41,"Big River",24.4908996026163,1523.83035546682,13,2021,"Kusko"
42,"Big River",23.958868831529,2150.75761431865,13,2021,"Kusko"
43,"Aniak",29.9213326081658,1564.10091501879,10,2021,"Kusko"
44,"Aniak",35.5035658505286,1280.47546419581,10,2021,"Kusko"
45,"Takotna and Nixon Fork",19.501987713588,2103.41440032901,13,2021,"Kusko"
46,"Holitna",25.000131303758,2989.49667581539,12,2021,"Kusko"
47,"N. Fork Kusko",54.3375409044058,186.937345390171,3,2021,"Kusko"
48,"Kisaralik",23.492585394848,1668.77981428886,14,2021,"Kusko"
49,"Swift",31.2873857570917,804.660527533612,7,2021,"Kusko"
50,"Swift",30.6891291592402,852.610116255299,8,2021,"Kusko"
51,"Swift",26.4746892084255,1723.31979235971,11,2021,"Kusko"
52,"Big River",23.3389822032997,1895.91253716362,13,2021,"Kusko"
53,"Kisaralik",23.8055577629718,1902.40597555705,11,2021,"Kusko"
54,"Kisaralik",26.9694059712931,1816.73789923053,11,2021,"Kusko"
55,"Big River",20.5281509303672,1846.02154086176,14,2021,"Kusko"
56,"Big River",24.4723251846693,2045.05054839942,13,2021,"Kusko"
57,"Takotna and Nixon Fork",18.7434353815613,5110.19914215816,13,2021,"Kusko"
58,"Holitna",24.556966383341,3479.59770051753,12,2021,"Kusko"
59,"Kisaralik",23.6639294559017,2460.67980617304,11,2021,"Kusko"
60,"Swift",30.8410244676904,1063.83234742178,8,2021,"Kusko"
61,"Hoholitna",24.1630805441345,3431.11308681498,14,2021,"Kusko"
62,"Swift",27.413407395298,1528.26574379343,10,2021,"Kusko"
63,"Swift",28.3598020926796,1759.59711914946,10,2021,"Kusko"
64,"Big River",26.9946857006792,2631.80107011312,13,2021,"Kusko"
65,"Swift",28.2794092632351,964.040110851123,10,2021,"Kusko"
66,"Kisaralik",20.8563839617951,1362.09128997847,15,2021,"Kusko"
67,"Holitna",20.2029647449667,1829.32509479257,12,2021,"Kusko"
68,"Takotna and Nixon Fork",19.8406787305548,1421.45134154106,13,2021,"Kusko"
69,"Aniak",27.9081390681031,1213.77487520335,10,2021,"Kusko"
70,"Stony",20.5703798852611,1308.62726854849,14,2021,"Kusko"
71,"Stony",21.2171283688486,1301.01797615551,14,2021,"Kusko"
72,"Big River",24.4515620951359,1660.81099197369,13,2021,"Kusko"
73,"Kisaralik",26.5086434665206,1185.54471367477,14,2021,"Kusko"
74,"Aniak",29.0304442085522,1399.02139870779,10,2021,"Kusko"
75,"Holitna",25.3290430153467,2665.93082328442,13,2021,"Kusko"
76,"Kwethluk",36.8834673264822,1076.76160926324,10,2021,"Kusko"
77,"Aniak",36.0509784869384,1147.80026350536,10,2021,"Kusko"
78,"Kisaralik",24.115228252615,1516.90439386901,14,2021,"Kusko"
79,"Hoholitna",24.3519461396542,2502.37199989868,14,2021,"Kusko"
80,"Aniak",34.5823436055486,1114.56048016561,10,2021,"Kusko"
81,"Aniak",29.2584045269,1417.68513107426,10,2021,"Kusko"
82,"Kisaralik",24.5146678976889,1828.67582949065,11,2021,"Kusko"
83,"Aniak",33.9176743347659,1144.34024665466,10,2021,"Kusko"
84,"Big River",26.7108522709802,2025.68534737294,13,2021,"Kusko"
85,"Stony",19.2393146286117,1665.54710165375,13,2021,"Kusko"
86,"Kisaralik",26.4767084558644,1493.09484025909,14,2021,"Kusko"
87,"Aniak",36.3098166696471,2201.43673497834,10,2021,"Kusko"
88,"Kisaralik",29.2899256417129,3146.65827426338,12,2021,"Kusko"
89,"Big River",24.4365564218273,3904.87101361896,13,2021,"Kusko"
90,"Big River",22.8600237500575,1848.84026756255,14,2021,"Kusko"
91,"Holitna",20.2362888137868,2044.80761077608,12,2021,"Kusko"
92,"Big River",24.790900753735,2108.40372962885,13,2021,"Kusko"
93,"Holitna",23.7964655444957,2592.29084550668,12,2021,"Kusko"
94,"Swift",28.3323420903775,301.093232042093,7,2021,"Kusko"
95,"Swift",26.5729801082211,430.542233244732,7,2021,"Kusko"
96,"Kisaralik",19.2340256807272,1776.4397586421,15,2021,"Kusko"
97,"Hoholitna",24.6458934906787,2489.28594049977,14,2021,"Kusko"
98,"Aniak",26.6519126948143,1639.86945455062,10,2021,"Kusko"
99,"Aniak",26.8542725410702,1629.10072577644,10,2021,"Kusko"
100,"Aniak",32.0009936366567,1350.79158859753,10,2021,"Kusko"
101,"Big River",26.5135059792453,2045.24193285607,13,2021,"Kusko"
102,"Holitna",19.9976259633135,2240.2674969381,12,2021,"Kusko"
103,"Big River",24.5194044848971,2052.43170022278,13,2021,"Kusko"
104,"Big River",21.8987265678122,3686.00219825108,14,2021,"Kusko"
105,"Aniak",31.9959268277384,2711.14318796838,10,2021,"Kusko"
106,"Kisaralik",26.5615528468156,2989.06788541357,14,2021,"Kusko"
107,"Kwethluk",47.7100790250312,1806.35206418393,9,2021,"Kusko"
108,"Big River",26.1394531802089,2503.25536114526,11,2021,"Kusko"
109,"Holitna",25.8005056343581,3524.40583298923,13,2021,"Kusko"
110,"Holitna",24.6739477543244,3473.30752698086,12,2021,"Kusko"
111,"Big River",26.2299057073428,2536.20053542884,11,2021,"Kusko"
112,"Kwethluk",58.7271089482599,963.046330069776,8,2021,"Kusko"
113,"Big River",20.561314717009,2378.98149164243,14,2021,"Kusko"
114,"Hoholitna",21.545815792715,2650.05186862936,15,2021,"Kusko"
115,"Hoholitna",19.8678951773468,2465.89876714422,16,2021,"Kusko"
116,"Takotna and Nixon Fork",18.7597720234515,1571.46411388801,13,2021,"Kusko"
117,"Holitna",25.3818723240244,2410.06167585926,12,2021,"Kusko"
118,"Kwethluk",36.6118316599656,992.056690261003,10,2021,"Kusko"
119,"Takotna and Nixon Fork",19.6807210204491,1609.54241468432,13,2021,"Kusko"
120,"Big River",24.362327385811,2420.08531045637,13,2021,"Kusko"
121,"Aniak",27.6273855423357,1892.1695028836,10,2021,"Kusko"
122,"Stony",19.3258666374494,2137.30470794128,14,2021,"Kusko"
123,"Kwethluk",43.9449394562015,1187.84913260889,9,2021,"Kusko"
124,"Aniak",22.4771301077528,2227.79046084522,10,2021,"Kusko"
125,"Kwethluk",31.3829750033098,1409.56707490641,10,2021,"Kusko"
126,"Holitna",24.4928175300419,3209.59799016143,12,2021,"Kusko"
127,"Holitna",25.2389047937666,3350.4126065743,13,2021,"Kusko"
128,"Holitna",25.1457749847809,3125.49378698133,12,2021,"Kusko"
129,"Stony",19.0346472305823,1943.30793601539,13,2021,"Kusko"
130,"Middle Kusko Main",22.0372174590884,2196.51946332026,10,2021,"Kusko"
131,"Holitna",24.70226010642,3097.16357512647,12,2021,"Kusko"
132,"Holitna",24.7169873383314,3147.29156372248,13,2021,"Kusko"
133,"Big River",24.3532548937325,2302.43138589244,13,2021,"Kusko"
134,"Takotna and Nixon Fork",19.5322611330271,2203.85646714655,13,2021,"Kusko"
135,"Aniak",36.2483420541264,1332.06311960906,10,2021,"Kusko"
136,"Holitna",24.6788733060197,3116.75953543258,13,2021,"Kusko"
137,"Takotna and Nixon Fork",18.7662441932275,2025.25850876896,13,2021,"Kusko"
138,"Middle Kusko Main",23.3220606450227,2156.45910971111,11,2021,"Kusko"
139,"Takotna and Nixon Fork",19.2687946397154,2104.17770725401,13,2021,"Kusko"
140,"Holitna",23.8257890428033,3028.31629853947,12,2021,"Kusko"
141,"Kisaralik",29.3004454921781,1791.00226367199,12,2021,"Kusko"
142,"Big River",24.5232583846016,2401.11664295867,13,2021,"Kusko"
143,"Aniak",36.0716881260853,1328.47040304744,10,2021,"Kusko"
144,"Hoholitna",24.0839418245012,3060.11838860848,14,2021,"Kusko"
145,"Stony",19.605553607066,1929.38276714081,13,2021,"Kusko"
146,"Aniak",37.0572825780094,1298.69269178964,10,2021,"Kusko"
147,"Hoholitna",24.2955668122229,2983.85742438182,14,2021,"Kusko"
148,"Stony",21.0561211495965,1870.84197455415,12,2021,"Kusko"
149,"Kisaralik",21.7101613309532,1879.73338950678,15,2021,"Kusko"
150,"Aniak",36.4157901328336,1280.86751734983,10,2021,"Kusko"
151,"Aniak",24.48009595998,1941.43731921392,10,2021,"Kusko"
152,"Hoholitna",24.4862277289583,2852.59102380241,14,2021,"Kusko"
153,"Aniak",31.0531426855705,1564.3402232569,10,2021,"Kusko"
154,"Swift",27.3485359735702,1261.16089703505,9,2021,"Kusko"
155,"Kisaralik",22.9646400455112,6350.21029497953,14,2021,"Kusko"
156,"Kwethluk",51.4517810315627,3388.69384163415,9,2021,"Kusko"
157,"Middle Kusko Main",22.9643935886189,7400.53784819555,11,2021,"Kusko"
158,"Hoholitna",21.5300838266177,2443.77258013335,15,2021,"Kusko"
159,"Hoholitna",23.8634057002123,2617.10650070849,15,2021,"Kusko"
160,"Aniak",28.7344805992817,1748.55901556464,10,2021,"Kusko"
161,"Big River",24.4464041811387,2475.16238395466,13,2021,"Kusko"
162,"Stony",21.2168938759821,1989.82096155908,14,2021,"Kusko"
163,"Holitna",24.3373774496509,3221.73766854748,14,2021,"Kusko"
164,"Aniak",27.0362500066815,1949.35937268313,10,2021,"Kusko"
165,"Aniak",25.0185417496095,2078.58697066454,10,2021,"Kusko"
166,"Hoholitna",23.9737534794674,3209.36622251031,14,2021,"Kusko"
167,"Hoholitna",24.0293043821254,3200.55848439562,14,2021,"Kusko"
168,"Kisaralik",27.9488740012286,1781.40122827789,14,2021,"Kusko"
169,"Kwethluk",50.8746185865977,324.415093239313,9,2021,"Kusko"
