year,doy,cpue,total_annual_cpue,cumulative_cpue,cumulative_proportion,remaining_cpue,remaining_proportion,remaining_proportion_pct
2019,167,0.0300983292029739,1,0.32489940576118537,0.3248994057611854,0.6751005942388145,0.6751005942388146,67.51005942388146
2019,168,0.0708290031177552,1,0.39572840887894056,0.3957284088789406,0.6042715911210593,0.6042715911210594,60.42715911210594
2019,169,0.0434087457030938,1,0.4391371545820344,0.4391371545820345,0.5608628454179655,0.5608628454179656,56.08628454179656
2019,170,0.0131238841367549,1,0.45226103871878925,0.4522610387187893,0.5477389612812107,0.5477389612812107,54.773896128121066
2019,171,0.0604364857302742,1,0.5126975244490635,0.5126975244490636,0.4873024755509364,0.4873024755509364,48.73024755509364
2019,172,0.0703493484691022,1,0.5830468729181657,0.5830468729181658,0.4169531270818342,0.4169531270818342,41.695312708183415
2019,173,0.0609028166386868,1,0.6439496895568525,0.6439496895568526,0.3560503104431474,0.3560503104431474,35.60503104431474
2019,174,0.0525221840275002,1,0.6964718735843527,0.6964718735843528,0.3035281264156472,0.3035281264156472,30.352812641564718
2019,175,0.0503637381085618,1,0.7468356116929145,0.7468356116929146,0.25316438830708543,0.25316438830708543,25.31643883070854
2019,176,0.0249820129506755,1,0.7718176246435899,0.77181762464359,0.22818237535640995,0.22818237535640995,22.818237535640996
2019,177,0.0357475950648866,1,0.8075652197084766,0.8075652197084767,0.19243478029152328,0.19243478029152328,19.243478029152328
2019,178,0.044674501025928,1,0.8522397207344046,0.8522397207344047,0.14776027926559532,0.14776027926559532,14.776027926559532
2019,179,0.0454073067391478,1,0.8976470274735524,0.8976470274735525,0.10235297252644748,0.10235297252644748,10.235297252644749
2019,180,0.041570069549924,1,0.9392170970234764,0.9392170970234764,0.06078290297652355,0.06078290297652355,6.078290297652355
2019,181,0.0336424441069097,1,0.972859541130386,0.9728595411303862,0.0271404588696138,0.0271404588696138,2.71404588696138
2019,182,0.0141498121352626,1,0.9870093532656486,0.9870093532656488,0.01299064673435124,0.01299064673435124,1.2990646734351239
2019,183,0.00542276227782663,1,0.9924321155434752,0.9924321155434754,0.00756788445652456,0.00756788445652456,0.756788445652456
2019,184,0.00355743864417619,1,0.9959895541876514,0.9959895541876516,0.00401044581234844,0.00401044581234844,0.401044581234844
2019,185,0.00401044581234844,1,1,1,0,0,0
2019,187,0,1,1,1,0,0,0
2020,151,0,0.9999999999999998,0,0,0.9999999999999998,1,100
2020,152,0,0.9999999999999998,0,0,0.9999999999999998,1,100
2020,153,0.0035792029470864,0.9999999999999998,0.0035792029470864,0.0035792029470864,0.9964207970529134,0.9964207970529136,99.64207970529137
2020,154,0,0.9999999999999998,0.0035792029470864,0.0035792029470864,0.9964207970529134,0.9964207970529136,99.64207970529137
2020,155,0,0.9999999999999998,0.0035792029470864,0.0035792029470864,0.9964207970529134,0.9964207970529136,99.64207970529137
2020,156,0.00284661754855995,0.9999999999999998,0.00642582049564635,0.00642582049564635,0.9935741795043534,0.9935741795043536,99.35741795043536
2020,157,0,0.9999999999999998,0.00642582049564635,0.00642582049564635,0.9935741795043534,0.9935741795043536,99.35741795043536
2020,158,0.0227310783657066,0.9999999999999998,0.02915689886135294,0.02915689886135295,0.9708431011386468,0.970843101138647,97.0843101138647
2020,159,0.0181681178834561,0.9999999999999998,0.04732501674480905,0.04732501674480906,0.9526749832551908,0.952674983255191,95.2674983255191
2020,160,0.0147982250502344,0.9999999999999998,0.06212324179504345,0.06212324179504346,0.9378767582049564,0.9378767582049564,93.78767582049564
2020,161,0.0211193904889484,0.9999999999999998,0.08324263228399185,0.08324263228399187,0.916757367716008,0.916757367716008,91.6757367716008
2020,162,0.0352687541862023,0.9999999999999998,0.11851138647019416,0.1185113864701942,0.8814886135298057,0.8814886135298058,88.14886135298057
2020,163,0.0149028801071668,0.9999999999999998,0.13341426657736094,0.13341426657736097,0.8665857334226388,0.866585733422639,86.6585733422639
2020,164,0.0170797052913597,0.9999999999999998,0.15049397186872066,0.15049397186872068,0.8495060281312792,0.8495060281312793,84.95060281312793
2020,165,0.00305592766242465,0.9999999999999998,0.1535498995311453,0.15354989953114534,0.8464501004688545,0.8464501004688547,84.64501004688547
2020,166,0.0207844943067649,0.9999999999999998,0.1743343938379102,0.17433439383791022,0.8256656061620896,0.8256656061620897,82.56656061620897
2020,167,0.0199472538513061,0.9999999999999998,0.1942816476892163,0.19428164768921635,0.8057183523107835,0.8057183523107836,80.57183523107835
2020,168,0.0242799732083054,0.9999999999999998,0.2185616208975217,0.21856162089752176,0.781438379102478,0.7814383791024783,78.14383791024783
2020,169,0.0238404219691895,0.9999999999999998,0.2424020428667112,0.24240204286671127,0.7575979571332886,0.7575979571332887,75.75979571332887
2020,170,0.0383246818486269,0.9999999999999998,0.2807267247153381,0.28072672471533816,0.7192732752846617,0.7192732752846618,71.92732752846618
2020,171,0.00272103148024113,0.9999999999999998,0.2834477561955792,0.28344775619557927,0.7165522438044205,0.7165522438044207,71.65522438044208
2020,172,0.0388060951105157,0.9999999999999998,0.3222538513060949,0.32225385130609496,0.6777461486939049,0.677746148693905,67.7746148693905
2020,173,0.0454202947086403,0.9999999999999998,0.3676741460147353,0.3676741460147353,0.6323258539852645,0.6323258539852648,63.232585398526474
2020,174,0.0134795713328868,0.9999999999999998,0.3811537173476221,0.38115371734762216,0.6188462826523777,0.6188462826523778,61.88462826523779
2020,175,0.0310406898861353,0.9999999999999998,0.4121944072337574,0.41219440723375744,0.5878055927662424,0.5878055927662426,58.78055927662425
2020,176,0.0125795378432686,0.9999999999999998,0.4247739450770259,0.4247739450770261,0.5752260549229739,0.575226054922974,57.522605492297394
2020,177,0.057204454119223,0.9999999999999998,0.4819783991962489,0.481978399196249,0.5180216008037508,0.518021600803751,51.8021600803751
2020,178,0.0672932016075017,0.9999999999999998,0.5492716008037506,0.5492716008037507,0.4507283991962492,0.4507283991962493,45.07283991962493
2020,179,0.024300904219691902,0.9999999999999998,0.5735725050234425,0.5735725050234426,0.4264274949765573,0.4264274949765574,42.64274949765574
2020,180,0.0173518084393838,0.9999999999999998,0.5909243134628264,0.5909243134628265,0.4090756865371734,0.4090756865371735,40.907568653717355
2020,181,0.0318569993302076,0.9999999999999998,0.622781312793034,0.6227813127930341,0.37721868720696583,0.37721868720696594,37.72186872069659
2020,182,0.0276289350301407,0.9999999999999998,0.6504102478231746,0.6504102478231747,0.3495897521768252,0.3495897521768253,34.95897521768253
2020,183,0.0172680843938379,0.9999999999999998,0.6676783322170126,0.6676783322170127,0.3323216677829872,0.33232166778298733,33.23216677829873
2020,184,0.0233171466845278,0.9999999999999998,0.6909954789015403,0.6909954789015404,0.30900452109845944,0.30900452109845955,30.900452109845954
2020,185,0.0386595780308104,0.9999999999999998,0.7296550569323508,0.7296550569323509,0.270344943067649,0.2703449430676491,27.034494306764913
2020,186,0.0280684862692565,0.9999999999999998,0.7577235432016073,0.7577235432016075,0.2422764567983925,0.2422764567983925,24.22764567983925
2020,187,0.0170587742799732,0.9999999999999998,0.7747823174815804,0.7747823174815807,0.22521768251841937,0.22521768251841937,22.521768251841937
2020,188,0.0282987273945077,0.9999999999999998,0.8030810448760881,0.8030810448760883,0.1969189551239117,0.1969189551239117,19.69189551239117
2020,189,0.0104655056932351,0.9999999999999998,0.8135465505693232,0.8135465505693235,0.18645344943067657,0.18645344943067657,18.645344943067656
2020,190,0.0375083724045546,0.9999999999999998,0.8510549229738779,0.8510549229738781,0.14894507702612192,0.14894507702612192,14.894507702612191
2020,191,0.016514567983925,0.9999999999999998,0.8675694909578029,0.8675694909578031,0.1324305090421969,0.1324305090421969,13.24305090421969
2020,192,0.0104655056932351,0.9999999999999998,0.8780349966510379,0.8780349966510381,0.12196500334896188,0.12196500334896188,12.196500334896188
2020,193,0.0302034494306765,0.9999999999999998,0.9082384460817144,0.9082384460817148,0.09176155391828532,0.09176155391828532,9.176155391828532
2020,194,0.0241334561286001,0.9999999999999998,0.9323719022103144,0.9323719022103149,0.06762809778968526,0.06762809778968526,6.762809778968526
2020,195,0.0053374079035499,0.9999999999999998,0.9377093101138644,0.9377093101138648,0.06229068988613528,0.06229068988613528,6.229068988613528
2020,196,0.0185658070997991,0.9999999999999998,0.9562751172136637,0.9562751172136638,0.04372488278633624,0.04372488278633624,4.372488278633623
2020,197,0.0105701607501674,0.9999999999999998,0.9668452779638308,0.9668452779638312,0.03315472203616887,0.03315472203616887,3.315472203616887
2020,198,0.0143377427997321,0.9999999999999998,0.981183020763563,0.9811830207635632,0.01881697923643677,0.01881697923643677,1.881697923643677
2020,199,0.0116795043536504,0.9999999999999998,0.9928625251172134,0.9928625251172136,0.00713747488278637,0.00713747488278637,0.713747488278637
2020,200,0.00364199598124581,0.9999999999999998,0.9965045210984592,0.9965045210984594,0.00349547890154056,0.00349547890154056,0.34954789015405596
2020,201,0.00349547890154052,0.9999999999999998,0.9999999999999998,1,0,0,0
2021,152,0,1,0,0,1,1,100
2021,153,0.00335047485625229,1,0.00335047485625229,0.00335047485625229,0.9966495251437476,0.9966495251437476,99.66495251437476
2021,154,0,1,0.00335047485625229,0.00335047485625229,0.9966495251437476,0.9966495251437476,99.66495251437476
2021,155,0.00899218095981139,1,0.01234265581606368,0.01234265581606368,0.9876573441839364,0.9876573441839364,98.76573441839363
2021,156,0.00325366226833792,1,0.0155963180844016,0.0155963180844016,0.9844036819155983,0.9844036819155983,98.44036819155984
2021,157,0.0051766260243626,1,0.0207729441087642,0.0207729441087642,0.9792270558912358,0.9792270558912358,97.92270558912358
2021,158,0.00593783872541482,1,0.02671078283417902,0.02671078283417902,0.973289217165821,0.973289217165821,97.3289217165821
2021,159,0.00854228716891518,1,0.0352530700030942,0.0352530700030942,0.9647469299969058,0.9647469299969058,96.47469299969057
2021,160,0.037179830331194,1,0.0724329003342882,0.0724329003342882,0.9275670996657118,0.9275670996657118,92.75670996657118
2021,161,0.0463314673181584,1,0.1187643676524466,0.1187643676524466,0.8812356323475534,0.8812356323475534,88.12356323475534
2021,162,0.0220865580467396,1,0.1408509256991862,0.1408509256991862,0.8591490743008138,0.8591490743008138,85.91490743008137
2021,163,0.0249586648215326,1,0.1658095905207188,0.1658095905207188,0.8341904094792811,0.8341904094792811,83.41904094792811
2021,164,0.0211412116000463,1,0.1869508021207651,0.1869508021207651,0.8130491978792349,0.8130491978792349,81.3049197879235
2021,165,0.0233982736986775,1,0.2103490758194426,0.2103490758194426,0.7896509241805574,0.7896509241805574,78.96509241805573
2021,166,0.0148028345207112,1,0.2251519103401538,0.2251519103401538,0.7748480896598462,0.7748480896598462,77.48480896598463
2021,167,0.0211848721789097,1,0.2463367825190635,0.2463367825190635,0.7536632174809366,0.7536632174809366,75.36632174809365
2021,168,0.0104804372132402,1,0.2568172197323037,0.2568172197323037,0.7431827802676962,0.7431827802676962,74.31827802676962
2021,169,0.0365382096505066,1,0.2933554293828103,0.2933554293828103,0.7066445706171898,0.7066445706171898,70.66445706171898
2021,170,0.0276504344227597,1,0.32100586380557,0.32100586380557,0.67899413619443,0.67899413619443,67.89941361944301
2021,171,0.0306914886548935,1,0.3516973524604635,0.3516973524604635,0.6483026475395365,0.6483026475395365,64.83026475395364
2021,172,0.0208507738363032,1,0.3725481262967667,0.3725481262967667,0.6274518737032333,0.6274518737032333,62.74518737032333
2021,173,0.0202414240182539,1,0.3927895503150206,0.3927895503150206,0.6072104496849794,0.6072104496849794,60.72104496849794
2021,174,0.0485296825496259,1,0.44131923286464647,0.44131923286464647,0.5586807671353535,0.5586807671353535,55.86807671353535
2021,175,0.0278269750242506,1,0.4691462078888971,0.4691462078888971,0.530853792111103,0.530853792111103,53.08537921111029
2021,176,0.0363768553373159,1,0.505523063226213,0.505523063226213,0.494476936773787,0.494476936773787,49.4476936773787
2021,177,0.0124926204130291,1,0.5180156836392421,0.5180156836392421,0.4819843163607579,0.4819843163607579,48.19843163607579
2021,178,0.0384440888321934,1,0.5564597724714355,0.5564597724714355,0.4435402275285645,0.4435402275285645,44.35402275285645
2021,179,0.0810985760956432,1,0.6375583485670787,0.6375583485670787,0.3624416514329213,0.3624416514329213,36.24416514329213
2021,180,0.0354239157464725,1,0.6729822643135512,0.6729822643135512,0.32701773568644876,0.32701773568644876,32.701773568644875
2021,181,0.0414471773435765,1,0.7144294416571277,0.7144294416571277,0.28557055834287226,0.28557055834287226,28.557055834287226
2021,182,0.046517499349837003,1,0.7609469410069647,0.7609469410069647,0.2390530589930353,0.2390530589930353,23.90530589930353
2021,183,0.00520130374285058,1,0.7661482447498152,0.7661482447498152,0.23385175525018476,0.23385175525018476,23.385175525018475
2021,184,0.0188006249157636,1,0.7849488696655789,0.7849488696655789,0.2150511303344211,0.2150511303344211,21.50511303344211
2021,185,0.0156039112285517,1,0.8005527808941306,0.8005527808941306,0.19944721910586935,0.19944721910586935,19.944721910586935
2021,186,0.0126558730122572,1,0.8132086539063877,0.8132086539063877,0.18679134609361225,0.18679134609361225,18.679134609361224
2021,187,0.0125040101292543,1,0.825712664035642,0.825712664035642,0.17428733596435797,0.17428733596435797,17.428733596435798
