year,doy,interval_number,mgmt_river,cumulative_production,cumulative_percent,overall_percent,fish_count
2019,176,9,Hoholitna,37671.87805920803,77.38464556534787,6.448720463778988,171
2019,179,10,Hoholitna,44983.92722446385,92.40487715880337,7.700406429900281,196
2019,182,11,Hoholitna,48681.33437064826,100,8.333333333333332,225
2019,185,12,Hoholitna,48681.33437064826,100,8.333333333333332,229
2019,152,1,Holitna,324.47363276996435,0.6554162179955924,0.05461801816629936,2
2019,155,2,Holitna,490.24388371504057,0.9902616413450716,0.08252180344542262,7
2019,158,3,Holitna,1381.0664398468796,2.789666867775361,0.23247223898128005,18
2019,161,4,Holitna,4925.64265305909,9.949486654142097,0.8291238878451748,58
2019,164,5,Holitna,8706.836887199132,17.587259878704128,1.4656049898920105,77
2019,167,6,Holitna,11516.339669983981,23.262277822755056,1.9385231518962547,101
2019,170,7,Holitna,16387.191361583486,33.10109019981146,2.7584241833176217,127
2019,173,8,Holitna,25978.707794044854,52.47534681148252,4.3729455676235425,152
2019,176,9,Holitna,36587.57604484918,73.9045897573498,6.158715813112481,171
2019,179,10,Holitna,44559.21986723955,90.00680613985355,7.500567178321129,196
2019,182,11,Holitna,49414.38292465085,99.81392846802255,8.317827372335211,225
2019,185,12,Holitna,49506.50042842644,100,8.333333333333332,229
2019,152,1,Holokuk,0,0,0,2
2019,155,2,Holokuk,100.83586979052579,1.8180443721544832,0.15150369767954028,7
2019,158,3,Holokuk,171.1083553447308,3.085038916303627,0.2570865763586356,18
2019,161,4,Holokuk,659.8244144394946,11.896461703299158,0.9913718086082631,58
2019,164,5,Holokuk,962.8248018990244,17.35947947986802,1.446623289989002,77
2019,167,6,Holokuk,1063.490465247938,19.174455074375025,1.5978712561979187,101
2019,170,7,Holokuk,1529.8458571381393,27.582720877121545,2.2985600730934626,127
2019,173,8,Holokuk,3278.4668736402386,59.10990068612032,4.925825057176693,152
2019,176,9,Holokuk,4057.543507727917,73.15644873516824,6.096370727930688,171
2019,179,10,Holokuk,4776.82601122499,86.12492424084496,7.177077020070414,196
2019,182,11,Holokuk,5535.817227245914,99.80933745281071,8.317444787734226,225
2019,185,12,Holokuk,5546.392119738513,100,8.333333333333332,229
2019,152,1,Kisaralik,0,0,0,2
2019,155,2,Kisaralik,508.2952215364072,1.9285570731480504,0.1607130894290042,7
2019,158,3,Kisaralik,1061.4556178042712,4.027340122068286,0.3356116768390239,18
2019,161,4,Kisaralik,4357.252547962642,16.532144833991573,1.3776787361659646,58
2019,164,5,Kisaralik,5535.658492989589,21.003214055244626,1.7502678379370522,77
2019,167,6,Kisaralik,6437.501900777096,24.42495876042471,2.035413230035392,101
2019,170,7,Kisaralik,9995.706518939007,37.92538212329258,3.1604485102743816,127
2019,173,8,Kisaralik,17166.36319161031,65.13205269437523,5.427671057864602,152
2019,176,9,Kisaralik,19803.655273796852,75.13837989077187,6.261531657564322,171
2019,179,10,Kisaralik,23238.586339951504,88.17108278218404,7.34759023184867,196
2019,182,11,Kisaralik,26137.08286765547,99.16846332631367,8.26403861052614,225
2019,185,12,Kisaralik,26356.244708210754,100,8.333333333333332,229
2019,152,1,Kwethluk,0,0,0,2
2019,155,2,Kwethluk,176.70883278841455,0.950461651248208,0.07920513760401733,7
2019,158,3,Kwethluk,309.8144416555221,1.6663951719325432,0.13886626432771193,18
2019,161,4,Kwethluk,2822.219237017106,15.179836309662962,1.2649863591385802,58
2019,164,5,Kwethluk,3362.283712706014,18.08467454125492,1.5070562117712432,77
2019,167,6,Kwethluk,3923.8320131841633,21.105067560132238,1.7587556300110199,101
2019,170,7,Kwethluk,6659.078811793258,35.817106272369266,2.9847588560307723,127
2019,173,8,Kwethluk,11509.869902605005,61.90799735732981,5.158999779777485,152
2019,176,9,Kwethluk,13838.673502659238,74.43390497729932,6.202825414774942,171
2019,179,10,Kwethluk,16039.959061934967,86.27393286115287,7.189494405096072,196
2019,182,11,Kwethluk,17938.433218310172,96.48523273251239,8.040436061042698,225
2019,185,12,Kwethluk,18591.89506029507,100,8.333333333333332,229
2019,152,1,Lower Kusko,11.872455894058062,1.10890093456747,0.09240841121395584,2
2019,155,2,Lower Kusko,29.554743017124164,2.760446738656052,0.2300372282213376,7
2019,158,3,Lower Kusko,67.9721017317351,6.348671901367905,0.5290559917806588,18
2019,161,4,Lower Kusko,174.62042693284212,16.309747229072524,1.3591456024227104,58
2019,164,5,Lower Kusko,225.54088435954355,21.065776085522717,1.7554813404602263,77
2019,167,6,Lower Kusko,287.1790272982222,26.82284900452275,2.235237417043563,101
2019,170,7,Lower Kusko,420.6210352034107,39.28648488551023,3.2738737404591856,127
2019,173,8,Lower Kusko,625.294824166444,58.40325043830232,4.866937536525194,152
2019,176,9,Lower Kusko,803.7391632394156,75.0701554267914,6.25584628556595,171
2019,179,10,Lower Kusko,950.6644454448242,88.7931445204555,7.3994287100379585,196
2019,182,11,Lower Kusko,1068.3725673502881,99.78721748664582,8.315601457220485,225
2019,185,12,Lower Kusko,1070.6507248719154,100,8.333333333333332,229
2019,152,1,Middle Kusko Main,102.09563098939252,0.3121491762815055,0.02601243135679213,2
2019,155,2,Middle Kusko Main,815.4814004194673,2.49326876132704,0.20777239677725337,7
2019,158,3,Middle Kusko Main,1845.0410160385632,5.641064439102855,0.47008870325857116,18
2019,161,4,Middle Kusko Main,5342.435025307772,16.334065192863623,1.361172099405302,58
2019,164,5,Middle Kusko Main,7441.969253818005,22.753222150445744,1.8961018458704786,77
2019,167,6,Middle Kusko Main,8974.916205457012,27.44008410134623,2.286673675112186,101
2019,170,7,Middle Kusko Main,12622.465904509832,38.59217379383745,3.216014482819787,127
2019,173,8,Middle Kusko Main,20847.801668325497,63.7404760123783,5.3117063343648585,152
2019,176,9,Middle Kusko Main,25109.036410214114,76.76885834110757,6.397404861758964,171
2019,179,10,Middle Kusko Main,29207.797308803154,89.300489967953,7.441707497329417,196
2019,182,11,Middle Kusko Main,32611.947499884805,99.70840525078297,8.30903377089858,225
2019,185,12,Middle Kusko Main,32707.320328572518,100,8.333333333333332,229
2019,152,1,N. Fork Kusko,0,0,0,2
2019,155,2,N. Fork Kusko,41.99265253734043,3.0301928703487895,0.25251607252906577,7
2019,158,3,N. Fork Kusko,123.8740331668332,8.938759269605804,0.7448966058004834,18
2019,161,4,N. Fork Kusko,360.9169722100429,26.043795042626982,2.170316253552248,58
2019,164,5,N. Fork Kusko,657.6557180923797,47.45648459181274,3.954707049317728,77
2019,167,6,N. Fork Kusko,909.4331639366492,65.62476345044217,5.4687302875368475,101
2019,170,7,N. Fork Kusko,1011.1870861786382,72.96733390210692,6.080611158508908,127
2019,173,8,N. Fork Kusko,1168.272306066073,84.30261482814065,7.025217902345053,152
2019,176,9,N. Fork Kusko,1177.4838608893517,84.96732129614729,7.080610108012274,171
2019,179,10,N. Fork Kusko,1328.7879947070005,95.88543862967013,7.990453219139177,196
2019,182,11,N. Fork Kusko,1385.8079117091606,100,8.333333333333332,225
2019,185,12,N. Fork Kusko,1385.8079117091606,100,8.333333333333332,229
2019,152,1,Oskakawlik,8.610564801637333,0.13216676012979134,0.01101389667748261,2
2019,155,2,Oskakawlik,64.78465385314013,0.9944037357771656,0.08286697798143047,7
2019,158,3,Oskakawlik,161.8595728847705,2.48444275573004,0.20703689631083663,18
2019,161,4,Oskakawlik,722.9387620389032,11.096655812026999,0.9247213176689165,58
2019,164,5,Oskakawlik,1117.520624257081,17.15323950157076,1.4294366251308965,77
2019,167,6,Oskakawlik,1355.5882531230175,20.807428039006687,1.7339523365838907,101
2019,170,7,Oskakawlik,1985.358961654921,30.47401276240107,2.539501063533422,127
2019,173,8,Oskakawlik,3620.7449365242223,55.5761600476843,4.631346670640358,152
2019,176,9,Oskakawlik,4644.810212008352,71.29491865878293,5.941243221565244,171
2019,179,10,Oskakawlik,5675.65817059846,87.11778719434712,7.259815599528927,196
2019,182,11,Oskakawlik,6498.917334265517,99.75429814521371,8.312858178767808,225
2019,185,12,Oskakawlik,6514.924624906842,100,8.333333333333332,229
2019,152,1,S. Fork Kusko,56.16204860625993,0.8597374700322504,0.0716447891693542,2
2019,155,2,S. Fork Kusko,258.66998709258837,3.9597608312932695,0.32998006927443907,7
2019,158,3,S. Fork Kusko,743.5032526891896,11.381664688002575,0.9484720573335479,18
2019,161,4,S. Fork Kusko,1735.9023037610414,26.57346538979927,2.2144554491499395,58
2019,164,5,S. Fork Kusko,2313.5744318711877,35.41656115027348,2.951380095856123,77
2019,167,6,S. Fork Kusko,3091.148255798133,47.31978349946216,3.943315291621847,101
2019,170,7,S. Fork Kusko,3853.006304513562,58.982426290831114,4.915202190902593,127
2019,173,8,S. Fork Kusko,4871.426556579372,74.57256362857547,6.214380302381289,152
2019,176,9,S. Fork Kusko,5537.906642301694,84.77514556683332,7.0645954639027755,171
2019,179,10,S. Fork Kusko,6131.950716607153,93.86886565371239,7.822405471142699,196
2019,182,11,S. Fork Kusko,6532.464916778977,100,8.333333333333332,225
2019,185,12,S. Fork Kusko,6532.464916778977,100,8.333333333333332,229
2019,152,1,Stony,345.77067311086546,0.6505392680794406,0.05421160567328673,2
2019,155,2,Stony,1323.8946074793314,2.490799526794394,0.20756662723286617,7
2019,158,3,Stony,4001.8444959525955,7.529143423132412,0.6274286185943677,18
2019,161,4,Stony,10102.785266427429,19.007564966847763,1.5839637472373138,58
2019,164,5,Stony,13829.80421066259,26.01964657078285,2.168303880898571,77
2019,167,6,Stony,17657.722072885394,33.22156124432775,2.7684634370273127,101
2019,170,7,Stony,24124.852420737116,45.388938556043414,3.7824115463369514,127
2019,173,8,Stony,33600.37579454179,63.216361526319666,5.268030127193306,152
2019,176,9,Stony,41325.31875987513,77.75021050029576,6.479184208357982,171
2019,179,10,Stony,48561.18109956929,91.363894240556,7.613657853379667,196
2019,182,11,Stony,52975.24808265911,99.6686005899929,8.305716715832743,225
2019,185,12,Stony,53151.391480435836,100,8.333333333333334,229
2019,152,1,Swift,175.90319933471469,0.5817509556782754,0.04847924630652295,2
2019,155,2,Swift,1332.4488684465234,4.406704400732433,0.3672253667277028,7
2019,158,3,Swift,3978.6010529892255,13.1581174964013,1.096509791366775,18
2019,161,4,Swift,9174.17186046013,30.341024310898607,2.5284186925748844,58
2019,164,5,Swift,12082.993941440052,39.96114510408636,3.3300954253405304,77
2019,167,6,Swift,15998.4945751205,52.910575496583824,4.409214624715318,101
2019,170,7,Swift,19503.331857731988,64.50185096154176,5.375154246795146,127
2019,173,8,Swift,23987.01359411642,79.33038247753508,6.6108652064612565,152
2019,176,9,Swift,26126.82086884165,86.40720047599577,7.200600039666314,171
2019,179,10,Swift,28601.998091026373,94.59316139043656,7.882763449203048,196
2019,182,11,Swift,30236.856101014142,100,8.333333333333332,225
2019,185,12,Swift,30236.856101014142,100,8.333333333333332,229
2019,152,1,Takotna and Nixon Fork,387.7253212448257,1.4860502131539233,0.12383751776282693,2
2019,155,2,Takotna and Nixon Fork,758.0471743152907,2.9053974637386424,0.24211645531155354,7
2019,158,3,Takotna and Nixon Fork,1795.2804641718315,6.880842623040905,0.5734035519200755,18
2019,161,4,Takotna and Nixon Fork,4035.6498925642086,15.46759536830143,1.2889662806917859,58
2019,164,5,Takotna and Nixon Fork,5980.008133885416,22.919814299183358,1.909984524931947,77
2019,167,6,Takotna and Nixon Fork,7957.092339587636,30.497463331426566,2.5414552776188803,101
2019,170,7,Takotna and Nixon Fork,11140.572838149024,42.69891527237751,3.5582429393647934,127
2019,173,8,Takotna and Nixon Fork,15332.112834882255,58.76399682441643,4.896999735368037,152
2019,176,9,Takotna and Nixon Fork,20898.82587258743,80.09975862013613,6.674979885011344,171
2019,179,10,Takotna and Nixon Fork,24067.339423748403,92.2438461483032,7.686987179025266,196
2019,182,11,Takotna and Nixon Fork,26090.997317105164,100,8.333333333333334,225
2019,185,12,Takotna and Nixon Fork,26090.997317105164,100,8.333333333333334,229
2019,152,1,Tatlawiksuk,38.4505354710874,0.31932197235542514,0.02661016436295209,2
2019,155,2,Tatlawiksuk,527.9484692783346,4.384478511066564,0.365373209255547,7
2019,158,3,Tatlawiksuk,1698.2935874990196,14.103898719603999,1.175324893300333,18
2019,161,4,Tatlawiksuk,3973.156547190252,32.99606025199997,2.7496716876666643,58
2019,164,5,Tatlawiksuk,5158.8578867932965,42.84300999529327,3.570250832941106,77
2019,167,6,Tatlawiksuk,6864.7661732384195,57.01014686377015,4.750845571980846,101
2019,170,7,Tatlawiksuk,8218.697787423489,68.25420648944261,5.687850540786885,127
2019,173,8,Tatlawiksuk,10056.620949401542,83.5176935106275,6.959807792552292,152
2019,176,9,Tatlawiksuk,10542.20367464683,87.55033523244803,7.295861269370669,171
2019,179,10,Tatlawiksuk,11415.734265050673,94.80478585642697,7.900398821368915,196
2019,182,11,Tatlawiksuk,12041.305891813035,100,8.333333333333332,225
2019,185,12,Tatlawiksuk,12041.305891813035,100,8.333333333333332,229
2019,152,1,Tuluksak,4.530237780357286,0.018094874553351552,0.001507906212779296,2
2019,155,2,Tuluksak,212.72584440451698,0.84967890326762,0.07080657527230166,7
2019,158,3,Tuluksak,598.1756406731911,2.389259395121295,0.19910494959344124,18
2019,161,4,Tuluksak,2825.97341774901,11.287627043991842,0.94063558699932,58
2019,164,5,Tuluksak,4398.125862342633,17.56718733264031,1.4639322777200254,77
2019,167,6,Tuluksak,5288.239321520213,21.122517574223753,1.7602097978519793,101
2019,170,7,Tuluksak,7546.825432877649,30.143861339038615,2.511988444919884,127
2019,173,8,Tuluksak,14033.498722270688,56.05321646142829,4.67110137178569,152
2019,176,9,Tuluksak,17878.975681347118,71.41298929145489,5.951082440954573,171
2019,179,10,Tuluksak,21854.548038253688,87.29239486877604,7.27436623906467,196
2019,182,11,Tuluksak,24970.368923278475,99.73774338661693,8.31147861555141,225
2019,185,12,Tuluksak,25036.027561286355,100,8.333333333333332,229
2019,152,1,Upper Kusko Main,240.55454516193515,0.748577460611666,0.06238145505097216,2
2019,155,2,Upper Kusko Main,1027.0449322955092,3.1960430713720283,0.2663369226143357,7
2019,158,3,Upper Kusko Main,3003.807644280173,9.347496207180264,0.7789580172650219,18
2019,161,4,Upper Kusko Main,7294.16089979355,22.69857108700508,1.8915475905837569,58
2019,164,5,Upper Kusko Main,10324.269671320199,32.127913309741345,2.6773261091451124,77
2019,167,6,Upper Kusko Main,13710.038357483638,42.66402736903113,3.555335614085928,101
2019,170,7,Upper Kusko Main,17101.337494372197,53.217351540717914,4.434779295059826,127
2019,173,8,Upper Kusko Main,22412.434802570562,69.74486189541192,5.812071824617659,152
2019,176,9,Upper Kusko Main,26629.151378090606,82.86678808515408,6.905565673762841,171
2019,179,10,Upper Kusko Main,29904.050416947965,93.05788883786333,7.754824069821945,196
2019,182,11,Upper Kusko Main,32134.89021769063,100,8.333333333333332,225
2019,185,12,Upper Kusko Main,32134.89021769063,100,8.333333333333332,229
2020,153,1,Aniak,50.51525489746057,0.16446612572745262,0.009674477983967802,1
2020,156,2,Aniak,50.51525489746057,0.16446612572745262,0.009674477983967802,2
2020,159,3,Aniak,698.4947597508932,2.274139311191167,0.13377290065830394,15
2020,162,4,Aniak,4144.7045595489735,13.494210859226907,0.7937771093662886,36
2020,165,5,Aniak,5287.410742234583,17.21460104814302,1.0126235910672365,48
2020,168,6,Aniak,7316.5998114576305,23.821176928261703,1.401245701662453,62
2020,171,7,Aniak,8189.551590446679,26.663308425542017,1.5684299073848247,78
2020,174,8,Aniak,12048.07373219897,39.22577473350662,2.3073985137356834,91
2020,177,9,Aniak,13667.685658156528,44.49886103555372,2.617580060914925,117
2020,180,10,Aniak,17530.869337725904,57.07650424535251,3.3574414261972065,134
2020,183,11,Aniak,19718.354492840852,64.19845600583263,3.7763797650489783,148
2020,186,12,Aniak,21621.991547529375,70.39626321894795,4.140956659938115,177
2020,189,13,Aniak,23738.041206040805,77.28563732759507,4.546213960446768,192
2020,192,14,Aniak,25549.805206584297,83.18432687210408,4.893195698359063,203
2020,195,15,Aniak,27376.581135007702,89.13189182312388,5.243052460183757,226
2020,198,16,Aniak,29538.955757501375,96.17208942788298,5.6571817310519394,240
2020,201,17,Aniak,30714.6864887987,100,5.88235294117647,245
2020,153,1,Big River,0,0,0,1
2020,156,2,Big River,353.30299676192794,0.8902009282150751,0.05236476048323972,2
2020,159,3,Big River,3584.8617873677695,9.032607478243253,0.5313298516613678,15
2020,162,4,Big River,7158.609442791668,18.037211201456355,1.0610124236150797,36
2020,165,5,Big River,8475.959792746418,21.356476860287994,1.2562633447228233,48
2020,168,6,Big River,12485.05758986844,31.458011840213256,1.850471284718427,62
2020,171,7,Big River,16622.629207177757,41.88325625660031,2.4637209562706066,78
2020,174,8,Big River,20282.195703685735,51.104093673531196,3.0061231572665403,91
2020,177,9,Big River,23056.23194133688,58.09370218603224,3.417276599178367,117
2020,180,10,Big River,26741.04713406183,67.37815755416808,3.963421032598123,134
2020,183,11,Big River,30661.980361727237,77.25754841902702,4.544561671707472,148
2020,186,12,Big River,32884.12341259818,82.85657765071215,4.873916332394832,177
2020,189,13,Big River,34359.99008574883,86.57524942650157,5.092661730970681,192
2020,192,14,Big River,37419.734264253384,94.28474278707117,5.546161340415952,203
2020,195,15,Big River,38181.663721993835,96.2045405717812,5.659090621869481,226
2020,198,16,Big River,38648.69571190844,97.38129908993287,5.728311711172522,240
2020,201,17,Big River,39688.0058831582,100,5.88235294117647,245
2020,153,1,E. Fork Kuskokwim,0,0,0,1
2020,156,2,E. Fork Kuskokwim,9.627416620178657,0.9028114314732507,0.05310655479254416,2
2020,159,3,E. Fork Kuskokwim,228.39368913213517,21.41762858716019,1.2598605051270702,15
2020,162,4,E. Fork Kuskokwim,466.82764525739873,43.776783668296055,2.5751049216644737,36
2020,165,5,E. Fork Kuskokwim,557.9564783973586,52.32239414111337,3.077787890653728,48
2020,168,6,E. Fork Kuskokwim,667.6148607081664,62.60561393026841,3.6826831723687303,62
2020,171,7,E. Fork Kuskokwim,775.2211572656195,72.69639928456074,4.276258781444749,78
2020,174,8,E. Fork Kuskokwim,785.1296081856896,73.62556472028953,4.330915571781738,91
2020,177,9,E. Fork Kuskokwim,852.4809207294164,79.94143711764258,4.702437477508387,117
2020,180,10,E. Fork Kuskokwim,861.3045574153172,80.76887404921791,4.751110238189289,134
2020,183,11,E. Fork Kuskokwim,951.9113413245459,89.2655293316773,5.2509134900986645,148
2020,186,12,E. Fork Kuskokwim,1003.6322160109742,94.11565670799068,5.53621510047004,177
2020,189,13,E. Fork Kuskokwim,1006.1056257531711,94.34760081907156,5.549858871710092,192
2020,192,14,E. Fork Kuskokwim,1013.9978449600424,95.08769403418412,5.593393766716714,203
2020,195,15,E. Fork Kuskokwim,1063.8199678313583,99.75976587266805,5.868221521921651,226
2020,198,16,E. Fork Kuskokwim,1064.4872230264739,99.82233775894103,5.871902221114178,240
2020,201,17,E. Fork Kuskokwim,1066.3817807964815,100,5.882352941176471,245
2020,153,1,George,272.08292174700284,1.8054493219774055,0.10620290129278857,1
2020,156,2,George,272.08292174700284,1.8054493219774055,0.10620290129278857,2
2020,159,3,George,272.08292174700284,1.8054493219774055,0.10620290129278857,15
2020,162,4,George,334.6953496083395,2.220924004121268,0.13064258847772167,36
2020,165,5,George,915.0971722482979,6.072272227050686,0.35719248394415803,48
2020,168,6,George,1113.0446021470575,7.385783750681707,0.43445786768715927,62
2020,171,7,George,1909.7439456214313,12.672408432083627,0.7454357901225662,78
2020,174,8,George,3449.4218815805248,22.889185242962377,1.346422661350728,91
2020,177,9,George,4785.1471306208005,31.75260169609164,1.8678000997700968,117
2020,180,10,George,7295.897569413469,48.41308390595173,2.8478284650559846,134
2020,183,11,George,7472.498648128081,49.58494833529013,2.9167616667817726,148
2020,186,12,George,9267.481205300135,61.49583939746777,3.6174023174981045,177
2020,189,13,George,10489.173937391894,69.60257502297965,4.094269118998803,192
2020,192,14,George,12431.856136805016,82.49355045512888,4.85256179147817,203
2020,195,15,George,14437.261883201414,95.80073791795557,5.635337524585622,226
2020,198,16,George,15070.094653723427,100,5.882352941176471,240
2020,201,17,George,15070.094653723427,100,5.882352941176471,245
2020,153,1,Hoholitna,647.0736441499535,1.3595743047150017,0.07997495910088245,1
2020,156,2,Hoholitna,649.6403679652125,1.3649672793448222,0.08029219290263662,2
2020,159,3,Hoholitna,1249.8128366967253,2.62599695388313,0.15447040905194884,15
2020,162,4,Hoholitna,2138.0871228543497,4.492360861480484,0.26425652126355786,36
2020,165,5,Hoholitna,3293.314595492936,6.9196233564064835,0.4070366680239108,48
2020,168,6,Hoholitna,4941.766022236943,10.383204700870206,0.6107767471100122,62
2020,171,7,Hoholitna,8459.894690803863,17.775187640846557,1.045599272990974,78
2020,174,8,Hoholitna,13293.829175112614,27.93182618571506,1.6430485991597095,91
2020,177,9,Hoholitna,17899.942367152114,37.609786642182755,2.2123403907166326,117
2020,180,10,Hoholitna,25479.165964579293,53.534585536269084,3.1490932668393583,134
2020,183,11,Hoholitna,28084.736370941973,59.009181211186714,3.4711283065403955,148
2020,186,12,Hoholitna,32491.3947757602,68.26806478805955,4.0157685169446795,177
2020,189,13,Hoholitna,35604.553585668196,74.80916063196196,4.400538860703644,192
2020,192,14,Hoholitna,40563.597722130646,85.22866858880202,5.013451093458944,203
2020,195,15,Hoholitna,44993.00715738512,94.53535463246754,5.560903213674562,226
2020,198,16,Hoholitna,47146.61527492625,99.06032684468153,5.827078049687148,240
2020,201,17,Hoholitna,47593.841830189274,100,5.882352941176471,245
2020,153,1,Holitna,653.4595247141114,1.4357453382094183,0.08445560812996578,1
2020,156,2,Holitna,653.4595247141114,1.4357453382094183,0.08445560812996578,2
2020,159,3,Holitna,885.3894824987385,1.9453290891327364,0.11443112289016097,15
2020,162,4,Holitna,2019.5698550346774,4.4372878424610604,0.2610169319094741,36
2020,165,5,Holitna,3395.513504371149,7.460435574584142,0.4388491514461261,48
2020,168,6,Holitna,4408.50987568575,9.686135503549593,0.5697726766793878,62
2020,171,7,Holitna,7002.292019119667,15.385051013879533,0.9050030008164431,78
2020,174,8,Holitna,12409.490522329377,27.265450258427627,1.603850015201625,91
2020,177,9,Holitna,16547.826063943172,36.35797357028509,2.1387043276638287,117
2020,180,10,Holitna,23766.870567309215,52.21926122474033,3.071721248514137,134
2020,183,11,Holitna,25461.564868960097,55.942750364101826,3.2907500214177543,148
2020,186,12,Holitna,29711.079161838476,65.27954951524084,3.83997350089652,177
2020,189,13,Holitna,32801.180818299916,72.06895097021042,4.239350057071201,192
2020,192,14,Holitna,37730.53514986433,82.89945727436495,4.876438663197939,203
2020,195,15,Holitna,42701.58198339395,93.82156805143774,5.518915767731631,226
2020,198,16,Holitna,45266.43172719102,99.4569148840902,5.850406757887659,240
2020,201,17,Holitna,45513.60936536766,100,5.88235294117647,245
2020,153,1,Holokuk,0,0,0,1
2020,156,2,Holokuk,0,0,0,2
2020,159,3,Holokuk,129.20400503059548,2.4575418090242267,0.14456128288377804,15
2020,162,4,Holokuk,598.9449255194188,11.392310907222418,0.6701359357189658,36
2020,165,5,Holokuk,777.7948699322238,14.79414985046606,0.8702441088509446,48
2020,168,6,Holokuk,1098.6018154886187,20.8961006463683,1.2291823909628412,62
2020,171,7,Holokuk,1279.739982942848,24.34146303759903,1.43185076691759,78
2020,174,8,Holokuk,2487.3057825605983,47.310127507447746,2.7829486769086906,91
2020,177,9,Holokuk,2704.795694206852,51.44692304087635,3.026289590639785,117
2020,180,10,Holokuk,3476.9595058499362,66.1339666048822,3.890233329698953,134
2020,183,11,Holokuk,4010.019499350831,76.27310447786392,4.48665320458023,148
2020,186,12,Holokuk,4229.679349694553,80.45117361632344,4.732421977430791,177
2020,189,13,Holokuk,4498.211137306411,85.55881787976469,5.032871639986158,192
2020,192,14,Holokuk,4700.305751428758,89.40278512727129,5.258987360427723,203
2020,195,15,Holokuk,4944.838387497902,94.053950365287875,5.532585315605169,226
2020,198,16,Holokuk,5160.6949571511495,98.15967870203556,5.774098747178562,240
2020,201,17,Holokuk,5257.448909155945,100,5.88235294117647,245
2020,153,1,Kisaralik,12.97216815276092,0.0541320736175421,0.0031842396245613,1
2020,156,2,Kisaralik,12.97216815276092,0.0541320736175421,0.0031842396245613,2
2020,159,3,Kisaralik,587.5576689350978,2.4518426383932432,0.14422603755254373,15
2020,162,4,Kisaralik,2226.4716759405824,9.290931727841997,0.5465253957554116,36
2020,165,5,Kisaralik,2799.19239155861,11.680860656841276,0.687109450402428,48
2020,168,6,Kisaralik,3929.5355368925325,16.397714280364273,0.9645714282567219,62
2020,171,7,Kisaralik,4735.3476515265265,19.760319528584922,1.1623717369755837,78
2020,174,8,Kisaralik,10161.381950795634,42.40283269064486,2.4942842759202857,91
2020,177,9,Kisaralik,11719.6561530627,48.90541674907647,2.8767892205339103,117
2020,180,10,Kisaralik,14783.428168040713,61.69035218231451,3.6288442460185006,134
2020,183,11,Kisaralik,17294.90191439468,72.17058032345389,4.2453282543208175,148
2020,186,12,Kisaralik,18784.247832893758,78.38553081999206,4.610913577646592,177
2020,189,13,Kisaralik,19844.890755278808,82.81152962607851,4.871266448592854,192
2020,192,14,Kisaralik,20421.613934052584,85.21816059190364,5.012832975994332,203
2020,195,15,Kisaralik,21675.55850657624,90.45079550018,5.320635029422354,226
2020,198,16,Kisaralik,23501.495878047102,98.0703217851862,5.76884245795213,240
2020,201,17,Kisaralik,23963.922469353078,100,5.88235294117647,245
2020,153,1,Kwethluk,0,0,0,1
2020,156,2,Kwethluk,0,0,0,2
2020,159,3,Kwethluk,281.4817738518432,1.509652915277597,0.08880311266338806,15
2020,162,4,Kwethluk,1601.2044704742882,8.58763593723602,0.5051550551315305,36
2020,165,5,Kwethluk,2270.90969991191,12.179422496494045,0.7164366174408261,48
2020,168,6,Kwethluk,3909.5706904784497,20.967946555115798,1.2334086208891644,62
2020,171,7,Kwethluk,4239.756050175659,22.738808249028665,1.3375769558252155,78
2020,174,8,Kwethluk,6414.167848788764,34.400689819087496,2.023569989358088,91
2020,177,9,Kwethluk,7775.511943633055,41.7018981827926,2.4530528342819173,117
2020,180,10,Kwethluk,9113.849536824715,48.879717270471204,2.8752774864983057,134
2020,183,11,Kwethluk,11730.687822308097,62.91443608167692,3.700849181275112,148
2020,186,12,Kwethluk,13516.908697349221,72.49435848459194,4.264374028505409,177
2020,189,13,Kwethluk,14950.019074322849,80.1804662879752,4.716498016939717,192
2020,192,14,Kwethluk,16014.5114962171,85.88958935485415,5.052328785579656,203
2020,195,15,Kwethluk,16600.135092539065,89.03042635237905,5.237083903081121,226
2020,198,16,Kwethluk,17855.562378840244,95.76357797618962,5.633151645658213,240
2020,201,17,Kwethluk,18645.462874496814,100,5.88235294117647,245
2020,153,1,Lower Kusko,0.839979863763311,0.07488089924566009,0.004404758779156476,1
2020,156,2,Lower Kusko,0.839979863763311,0.07488089924566009,0.004404758779156476,2
2020,159,3,Lower Kusko,22.577841487382507,2.012725717050717,0.11839563041474807,15
2020,162,4,Lower Kusko,104.28593307883074,9.296680533065729,0.5468635607685722,36
2020,165,5,Lower Kusko,140.7680790595688,12.548920277492362,0.7381717810289625,48
2020,168,6,Lower Kusko,221.62415664826693,19.756921398129503,1.1621718469487945,62
2020,171,7,Lower Kusko,277.02462977928224,24.69565555789789,1.452685621052817,78
2020,174,8,Lower Kusko,362.07882554412583,32.27790239290361,1.898700140759036,91
2020,177,9,Lower Kusko,428.0670521718117,38.16049311045904,2.244734888850532,117
2020,180,10,Lower Kusko,611.7626447517695,54.53623228380617,3.208013663753305,134
2020,183,11,Lower Kusko,683.9902197476746,60.975036354412715,3.5867668443772183,148
2020,186,12,Lower Kusko,804.2436585677301,71.6951571866974,4.217362187452789,177
2020,189,13,Lower Kusko,896.5090850754932,79.9202568637683,4.701191580221665,192
